pvalue_cutoff,fc_cutoff
2.82326369282891e-05,0.118965677805425
#######
Gene,P-value,Fold_Change
ANLN,5.11255600891678e-20,0.224261358439035
ANXA1,8.12159741826239e-14,-0.162019680936492
ANXA13,4.72448980099154e-16,1.73230303383764
ANXA2,0.136800883812804,0.0135729388954866
ANXA6,0.0579547440670544,-0.0305146005246741
AP1G2,0.144229499390371,-0.0136968431575686
APBB1,2.13154774042213e-19,-0.167853965040749
APEX1,2.85869348729989e-08,0.048464873512283
APOA1,0.47596720561239,-0.109669877580254
APOB,0.000497328908522521,-0.270963409990238
APOBEC3G,7.70365345669718e-10,0.132012496499512
APP,2.45221405335587e-14,0.0935486522935713
APPL1,4.13981565347338e-21,-0.0796590036931879
AQP2,2.43847080048673e-06,-1.22481248362407
AR,5.32680437082352e-39,-0.406627126515088
ARF1,0.112299479541287,0.00733301240341655
ARF6,0.000221550804534855,-0.043828242228682
ARFGAP1,1.92665163594667e-18,0.0711988909497068
ARHGAP35,0.542600999029252,-0.00342542528068934
ARHGDIA,9.83017761104006e-06,0.0398303142151648
ARHGDIB,0.980339918316536,-0.000328055102634561
ARHGEF11,0.790471406717388,-0.00170830697819158
ARHGEF7,0.203781523960525,-0.00734765999193154
ARID1B,0.0482462629651784,-0.0120421315336614
ARIH1,0.0790150086374649,-0.00675115761403111
ARIH2,1.1096587090798e-21,-0.0517346726032981
ARL6IP5,2.59890724850905e-15,-0.0851960193665837
ARNTL,0.000672583410316162,0.0660437365157795
ARPC3,0.244707061404032,-0.00956798140986104
ARPC5,1.75386161566089e-07,0.0462208316144821
ARRB1,1.31675859087373e-19,-0.128671511401626
ARRB2,3.54674496739016e-09,0.0835836029948154
ART4,1.83787003934629e-22,-0.28875708729972
ARX,0.00020244837665509,-0.867097783805479
ASB11,1.12189641530977e-05,-0.34258306098389
ASB2,2.37451221155531e-05,-0.23520572989118
ASB3,0.00432971547147792,0.0200488100060494
ASB4,1.81429204625223e-08,-0.518155300217986
ASB8,9.21458832438331e-16,-0.120062717454091
ASB9,5.89252272058395e-06,-0.156757845899604
ASCC2,0.000132394137924572,-0.0320766658845724
ASCL1,0.0046702615092712,0.615803497047601
ASS1,0.00522028427487866,-0.0501987540671442
ATCAY,0.440788184467859,0.00654916820270257
ATF3,0.950287340386375,0.00203731033870946
ATF4,0.000159310412984952,-0.0228636850869464
ATG16L1,0.242839040516311,-0.00731873517720549
ATL1,5.52561420097894e-14,-0.134229432966468
ATMIN,0.000369575971893446,-0.0221883249770207
ATOH1,0.0228625764815215,2.43532610179159
ATP1B1,1.40160891258063e-07,-0.0713068073057634
ATP5F1B,4.92808620199898e-09,-0.0381787110992065
ATP6V0C,0.114256285939295,-0.0193809649501171
ATR,2.17366694922379e-18,0.0665923158885366
ATRN,6.20130617147024e-08,0.036106979730945
ATXN1,5.43310141105335e-07,0.0321686134289432
ATXN3,0.0801909655086314,-0.0116761481329548
AURKA,6.92088758980404e-31,0.230090455260753
AURKB,2.09346079634475e-20,0.304501504276255
AXIN1,2.05380597893605e-11,0.0567403995531097
AXIN2,0.00171615702179829,-0.0535428444909583
BACE1,0.909209073210731,-0.000867982249562083
BACH1,4.89019860967265e-05,0.0378066713789473
BAG1,1.10096128206474e-25,-0.11535657941316
BAG3,0.485945687836202,-0.00903374131060986
BAIAP2L1,5.62988356301114e-08,0.0766010100460615
BAK1,3.24150547788323e-14,0.109470706243551
BARD1,0.357397296472329,-0.00978779698239762
BAX,5.48233337292207e-21,0.110905318674451
BBS2,1.0421730494781e-30,-0.108238257264518
BCL10,0.275573258352385,-0.0115607634475419
BCL2,3.66156302626751e-06,-0.0831728575551827
BCL2L1,0.431500244664841,-0.00606664419585634
BCL2L11,1.7893606355868e-14,0.0895314487878371
BCL6,0.721615116744447,0.0041616378965097
BCR,0.00812757226762834,0.0259777035918831
BECN1,0.0072236205601246,-0.0123346223236851
BEST1,0.0452826109914108,-0.0374464494898943
BFAR,7.66158872071005e-16,0.0631364654356799
BHLHE40,0.0145723151170652,-0.0371054204710815
BID,7.60489146623668e-29,0.156775852103182
BIK,0.000552680791955138,0.153079734751634
BIRC2,2.82994693441693e-10,0.0537804411287315
BIRC3,4.70490377164159e-07,0.111393618504974
BIRC5,6.67754554630557e-21,0.268929136935308
BIRC6,2.68866525378427e-06,0.0191630556432467
BIRC7,0.15367896690669,0.203967040341601
BLK,0.0796373978053071,0.170021035933289
BLM,3.11673927260692e-17,0.233890206648428
BLZF1,0.0249212338218714,-0.0213643147379332
BMI1,0.530252992099718,0.00559005257194167
BMPR1A,9.6116257553494e-09,-0.0475149453427322
BMPR1B,1.71823142342522e-08,0.214966838307331
BMPR2,2.1127007114475e-05,0.0271377538285495
BNIP1,0.912808869591182,0.00111703805986219
BORA,2.39473318349028e-22,0.177419373793
BRAF,2.53107161747063e-06,-0.0303366266012191
BRAP,0.463910048818404,0.00303003560246085
BRAT1,2.94778040890391e-15,0.0852476448863291
BRCA1,8.67976683138675e-32,0.16170645484458
BRCA2,1.61990670856937e-25,0.202207648084649
BRD2,0.306709915593456,0.00461544641339851
BRD3,3.73854496675738e-08,0.0541823284774443
BRD4,7.20140789472403e-10,0.0723382668026664
BRF1,0.0488341742840105,0.0193081043538541
BRIP1,6.95158611066019e-16,0.0625939201732111
BRMS1,9.32941627465502e-21,0.10478786548606
BSG,5.25286054426785e-09,0.0443248153364317
BST2,2.19054531467228e-24,0.313298779148406
BTG1,3.37345248533668e-12,0.0748376914755968
BTG2,0.000147796592492502,-0.0603712114102892
BTK,0.0095849461580592,0.0634825575455737
BTRC,1.27147167443972e-07,-0.0342458650519588
BUB1,2.01047489981797e-22,0.257559729232279
BUB1B,1.06006210285987e-18,0.235107513440902
C10orf90,0.00148205782918527,-0.256527477480388
C6orf106,3.19283654643065e-06,0.0283075541599223
C7orf50,0.000454435062032381,0.0318408313220768
C9orf78,9.6204354441521e-05,0.0192824882609131
CABIN1,0.00288976534546747,0.0216136849023716
CACYBP,2.68896366467792e-16,0.0654899100240827
CALCOCO1,2.39788518851922e-23,-0.103361517832984
CAMK1,0.0372318283896908,-0.0324371881895926
CAMKK2,1.62085935912133e-07,0.030186054565807
CAND2,5.1368926821497e-10,-0.28900819493821
CAPRIN1,1.65181347627695e-12,0.0331258859796746
CAPZA1,0.000731012246833137,0.0291945320518701
CARD9,0.0090936614999703,0.0704408342650154
CARM1,0.00711450409349252,0.0268441839636049
CASC3,0.240420692682718,0.00690195021685813
CASP1,2.33457824849171e-08,0.0813778654865702
CASP10,0.816841636757266,-0.00321864153137419
CASP3,0.167731745054792,0.0142247149335577
CASP7,5.35888107111396e-12,0.0775806968740689
CASP8,1.37295714378464e-05,0.0490479738815983
CASP9,9.68700796398108e-07,-0.0755452042982063
CASR,0.433666079205724,-0.146908633305859
CASTOR1,6.90901037708398e-19,-0.235956172077322
CAV1,2.22230997463315e-11,0.127937323542661
CBL,5.68779621576247e-10,0.0648567924084285
CBLB,4.11305823247614e-11,0.0858536638392908
CBLC,0.0316925383228958,0.0671245726148704
CBLL1,0.000287752197564505,0.0304450180058904
CBX1,1.46612825218499e-18,0.0653819889863496
CBX5,0.00128866317264445,0.0250292921050792
CCAR1,4.18055906664489e-05,0.0170439917457603
CCDC6,3.69322827301061e-08,-0.0482367187264234
CCDC69,1.33017226455098e-16,-0.171264148401813
CCDC88C,6.05324669138149e-06,0.0603025976182345
CCNA2,1.83177553737155e-14,0.18925870730964
CCNB1,1.97692816496954e-15,0.190420286453647
CCNB1IP1,0.0897376565327584,-0.0156391421279998
CCND1,0.151512558926964,0.0236460963920013
CCND2,0.583583777534632,0.00831896874721583
CCND3,0.00951890345029799,-0.0276933286594288
CCNE1,8.32571160837521e-17,0.237327200616005
CCNE2,3.32112195337472e-15,0.200824687587051
CCNF,2.48649643686638e-24,0.196168439528456
CCNG2,5.47996168006506e-13,-0.113696155051674
CCNK,1.29008557609589e-18,0.0975068131010346
CCP110,7.46102846148733e-05,0.0292136331716786
CCS,6.25770986120044e-05,0.0360229047613827
CCT4,7.39592177417541e-15,0.0469215925850541
CD247,0.000108809005712276,0.139543618170614
CD274,4.9344130668249e-12,0.196968628226739
CD3D,0.000718991127225758,0.129927055295174
CD4,0.000934601033466348,0.0621974445286684
CD40LG,8.21250605931539e-07,-0.28528539506786
CD44,1.67922183147819e-18,0.0908538272686092
CD5,0.0283083072214845,0.0652161412734049
CD74,0.000287149992875293,0.0557335399909862
CD82,0.193211459845489,-0.0156326794917434
CD83,1.4522521030515e-05,0.112026470230522
CD86,2.50862468903287e-14,0.19945742889288
CD8A,0.00532843617507692,0.10077369881627
CDC14A,0.770948744369711,-0.00315249437478737
CDC20,4.93859198518872e-21,0.273837661318036
CDC25A,5.42606137708261e-16,0.189165089371122
CDC25B,1.59106085900947e-30,0.242913893566835
CDC25C,4.88675124975221e-19,0.343258867910838
CDC34,0.0013831540615243,-0.0331519936090419
CDC42,0.638379014891827,-0.00276040343783457
CDC6,2.88257687746653e-31,0.319107218565091
CDCA3,5.20261432866306e-23,0.256864721828644
CDCP1,0.00448787429352289,0.0551347414917571
CDH1,0.160906067123586,0.0264162898137967
CDH13,5.74622093216406e-07,0.101040328931985
CDK1,1.45737251883708e-18,0.217685767419971
CDK2,1.59303282702136e-28,0.130106277396534
CDK8,0.000308072531338205,0.0260051044335157
CDK9,0.000460524056953086,0.0228035763117371
CDKN1A,1.19957207446561e-05,0.0734285634449185
CDKN1B,4.77845098100418e-10,-0.0470703185004218
CDKN1C,7.57593692530295e-07,-0.137883326500238
CDKN2A,0.0324029394983306,0.148262292454016
CDT1,2.67330619341312e-22,0.23437742954571
CEBPA,0.012322332967699,-0.0478095907072236
CEBPB,4.51086330229992e-11,0.118343231067853
CEBPD,0.323697197842825,0.0185066863275338
CEMIP2,1.32313577387031e-12,0.110698817532407
CENPF,3.92546715011882e-18,0.178034013161592
CENPI,4.76064699590124e-25,0.250490399500829
CEP131,5.09481061635971e-19,0.117993946872391
CEP290,2.17946166912764e-17,0.0883218185601837
CEP68,4.54884771144675e-11,-0.0531584960213101
CEP97,1.63089204813176e-24,0.0900873016227925
CFLAR,0.412446745975898,0.00404298496560429
CFTR,3.33862461465326e-12,-0.70755549466621
CGAS,7.39430293038407e-30,0.339030342520755
CGRRF1,4.31582708220627e-07,-0.0556846788758287
CHD1L,8.93713162478725e-16,0.0514794393159996
CHEK1,6.57652126983728e-30,0.211031490949463
CHEK2,2.32308156148095e-24,0.160347969604021
CHFR,0.00209940824886535,-0.0337804513916105
CHUK,5.17307005582425e-12,0.0458428102128159
CIC,2.2109653730558e-07,0.0635301170195155
CIITA,0.0218407116679576,0.0439279551194289
CIP2A,3.27711177410915e-34,0.240973228146614
CISD1,0.0849927595953503,0.0231435060106584
CISH,0.562136521687318,-0.00982646973224455
CKAP2,5.96954239574674e-24,0.161238734350883
CKB,0.867360863021029,0.00386564441205861
CKM,0.00116000256746179,-0.475592481518625
CKMT1A,0.00247775558605988,-0.118065558141193
CLCN5,0.442204846286883,-0.00643722619645448
CLDN17,7.22032927965046e-05,-0.587186033461131
CLEC1B,2.91381886360751e-15,0.868111839123968
CLSPN,2.38048251863828e-35,0.253545001231429
CLU,2.42479424976988e-20,-0.27638973308202
CLUAP1,0.185610715359709,0.0137559760597918
CNOT4,0.147956492102179,-0.00810666140010374
COMMD1,2.5236947258127e-09,-0.0425977908426161
COP1,0.047473927510372,0.0088792112406848
COPE,0.252648224952824,-0.0081338998236733
COPS5,0.000338376378018598,0.0259829818543951
CORO1A,0.00124025324239997,0.0744118654178747
CORO7,1.34897113921872e-05,0.0584999175129033
CPEB1,3.96950902049834e-18,-0.393681800811247
CPSF6,0.0174482194520047,0.0205880749890204
CRBN,8.80692265308956e-31,-0.103353704948377
CREB3L1,0.181172407403063,0.079904413437041
CREB3L2,0.410843993223198,-0.00941220814153265
CREBBP,0.014223151613799,0.022709800272243
CREBZF,0.613142338837865,0.00370568369746405
CREM,1.43642132363272e-05,0.0777704152042715
CRKL,1.8115184866501e-15,0.056817582543168
CRLS1,0.373212359514997,0.00953505358553075
CRTC1,0.148623486991958,-0.0206196822706755
CRTC2,6.83121510928613e-10,0.0464901284101646
CRTC3,0.117500256886199,0.015095488828166
CRY1,6.89148549971071e-05,-0.0322417571219757
CRY2,2.30009398767445e-18,-0.132087251234347
CSE1L,3.05855463098378e-16,0.0639693440421913
CSF1R,0.671505733956267,0.0062639068081034
CSF3R,1.97617882789035e-08,0.213208563479862
CSNK1D,0.0277258657417211,0.0197982636378784
CSNK2A2,5.08872589469532e-20,0.0657309540601569
CSNK2B,0.270048657839046,-0.00653199659775971
CTBP1,0.00151026762198797,-0.0195768217998884
CTBP2,0.520994074358149,0.00348493256645011
CTNNB1,0.024352277395431,0.0133050251096116
CTTN,6.46454696405229e-07,0.067907453581594
CUEDC1,4.89492537570241e-06,-0.061363655096204
CXCR4,6.50998883123464e-06,0.130382381440541
CYBB,1.20246635869737e-06,0.0943861308469871
CYGB,0.0335323519580103,0.0467248831928546
CYLD,0.234466777416879,-0.00872376882946968
CYP3A4,3.48546827630608e-13,-0.784627174913374
DAB1,0.00109516333663612,0.0293949952230688
DAND5,0.00200055125904727,0.0453755128911664
DAPK1,0.553666395244029,-0.0111563838055289
DAXX,2.79094317523882e-13,0.0459338289369984
DBNDD1,1.12940353050008e-19,-0.335548130846943
DCAF1,5.09372683237038e-06,-0.0202144704850902
DCAF11,1.66675044146234e-23,-0.0871272886084071
DCAF12,0.0104170494227237,-0.0188846372893221
DCAF12L1,0.00156837969524208,-2.12337826442632
DCAF15,2.48852891070694e-13,0.0799923267846094
DCAF16,0.720872015244661,0.00213994117593508
DCAF4,3.04553424709308e-09,0.0739685145631523
DCAF8,5.19880462855041e-07,-0.0252851158294036
DCC,0.0322565548110547,-0.116517396822982
DCPS,0.0829272946806706,-0.0129908356933774
DCTN1,0.331911820064573,0.00481881300267339
DCTN6,0.27831182707541,-0.00921858414145271
DCUN1D1,1.21830593678158e-08,0.0658445902814879
DCX,6.04808774665221e-09,-0.636385844872025
DDB1,0.537123393786752,0.00287570338388399
DDB2,0.00135362952430684,-0.0320213954772686
DDI1,2.21317069590454e-07,-0.272605852125283
DDIT4,0.000348164612197551,0.0681647122402098
DDX24,0.000176748930933853,0.0208883507085198
DDX3X,0.350559224586082,-0.00482896391915943
DDX5,0.000115868259204266,0.0195181255121502
DDX58,1.41395963945017e-21,0.179808683550736
DEK,2.10108103488423e-20,0.0742745620773237
DEPDC5,0.00240245476201703,0.0203074251208126
DEPTOR,3.60569815941862e-26,-0.302472199732224
DES,3.89017587686794e-05,-0.389408707217132
DET1,2.33498588914923e-14,-0.116979285361355
DHFR,2.14650278341238e-07,0.058423143570653
DHX33,1.2452449072542e-24,0.097913572379416
DIABLO,1.63492842936089e-20,0.0520926412367304
DIO2,1.28614624050228e-17,-0.146662684523267
DISC1,0.132359933480694,0.0239807434749184
DLC1,0.000198514729523085,-0.0636801246318055
DLEC1,0.0210674940713921,-0.104611903793472
DLG1,0.338401751038948,-0.00845618834988571
DLG4,0.148134423866265,0.0207588034672761
DLG5,1.64152552185644e-07,0.0506123738232782
DLGAP5,1.58623403998487e-19,0.267810629812831
DLK1,8.38160588285675e-11,-1.35303278488485
DLL1,0.0955648006430195,-0.0311674962649295
DLL3,2.04778899717143e-16,1.4107699107429
DLL4,0.000564793450486268,0.0824834142529078
DNA2,1.03952308028458e-29,0.18796045526223
DNM1L,1.54079206774251e-11,0.0418733066547792
DNMT1,1.09412342594141e-29,0.137407054901399
DPM1,0.00363505423423388,0.0239934894426903
DPPA2,2.41736041027328e-06,1.04717234248394
DRD4,7.67197675305035e-06,0.38398192616245
DTL,1.34481420741695e-27,0.309099188426939
DTNBP1,3.76495983095963e-11,0.0868170313836343
DTX1,0.0662802839426544,-0.0833420537437628
DTX2,0.898060424567454,-0.00162771983716548
DTX3,4.84489516389984e-05,0.0553538472805282
DTX3L,3.96432444691807e-27,0.124821443609445
DTX4,0.300248119940632,-0.021636829782576
DTYMK,1.84068848970064e-22,0.1462011085039
DUSP1,6.45309273045742e-09,-0.113074466138082
DUSP14,8.20786236905387e-09,0.126248612727839
DUSP4,0.646002803914105,0.0118441741373743
DUSP6,5.74948413871682e-07,0.0847227541208935
DUSP7,2.15398195776336e-06,0.0885875016953181
DVL1,3.32801852551148e-07,-0.0554375569927981
DVL2,4.0652684453028e-05,0.0355192225238476
DVL3,4.4097963377964e-24,0.102894242994176
DYNC1I1,0.0661876928507005,0.0708128837559423
DYNC1LI2,0.240723190022142,-0.00543762058653208
DYRK1A,6.71449857089698e-10,-0.0258513871337431
DYRK2,0.000388848319771191,0.0384016450349174
DZIP3,1.22020583339272e-05,-0.0469249887692187
E2F1,3.21794607214974e-26,0.267187707446195
E2F3,2.27300405417769e-25,0.154961962107612
E4F1,0.00528251525833447,0.022802903455442
EBNA1BP2,4.96055564751447e-18,0.089945138445243
ECSIT,6.75839842936346e-09,-0.07345482448524
EDAR,1.43804370594632e-05,-0.266004589397143
EEF2K,2.51941942701776e-13,-0.0521979965080144
EGFR,4.37021231347923e-08,0.091392516190409
EGLN1,6.64079452046571e-06,-0.0494170867240542
EGLN2,0.950513244773601,0.000418591222714149
EGLN3,8.30646047304272e-11,0.205121956507214
EGR2,0.00670516453084779,0.118571755199104
EI24,0.0228815231028863,-0.0163020146172861
EID1,0.000409506885244757,-0.030930635303076
EIF2AK4,1.73785431581711e-07,0.030493226309706
EIF3F,6.09774454435206e-21,-0.0573977324840715
EIF4E2,0.0183866465480951,-0.0122587033922921
EIF4EBP1,0.000226284887057758,0.0581342254273189
EIF5A,0.000619081098343896,0.0272870734228743
ELAVL1,1.28755953807195e-21,0.0486124263077601
ELF1,0.000353397607545577,-0.022218529509348
ELF3,1.94316216708152e-06,-0.171989880743893
ELF4,1.09054595826278e-21,0.186019034324964
ELK1,1.28579593284597e-09,0.0553625103169182
ELL,1.00010364039009e-08,0.0654002410022914
ELL2,3.11508422337245e-06,-0.0571983853534594
ELOF1,0.068319209300129,0.0135196878645103
ENO1,1.9106867085683e-15,0.0835403217518613
EP300,0.000362939206804975,0.0266761975204153
EPAS1,0.733785720676766,0.00419405239298243
EPB41L5,0.000433528663231227,-0.0304152418181007
EPHA1,3.66623263362993e-06,-0.144543248821074
EPHA2,2.04934252202602e-05,-0.0866566305280756
EPHA8,2.84700365145562e-09,1.51188152657305
EPHB1,0.00998200968657214,0.0963055932111159
EPM2A,5.53263853347865e-07,-0.136907778371318
EPN1,0.0226326235517091,0.0250394611655111
EPOR,0.9019961648931,-0.00225854564882288
EPS15,5.45836318171077e-13,-0.0338680936506996
EPS8,5.93617913605906e-07,-0.0767769107024159
EPS8L3,0.14991924056753,-0.453881283597473
EPX,0.0753693932595616,-0.218288529487836
ERBB2,1.52455412893093e-14,-0.114433799950463
ERBB3,5.9447071873512e-14,-0.140366925020126
ERBB4,2.34673666166649e-18,-0.741409490445008
ERCC5,4.02017114496604e-10,-0.0473582332758058
ERCC6,0.448126480308807,-0.00422521640635454
ERCC8,0.00421877975263222,0.0237132874906822
ERG,0.504063568987576,-0.0099179221302621
ERGIC3,0.0699944914982051,-0.015207329000047
ERN1,0.203621622052483,-0.0164619341428427
ERO1A,0.122717061553254,-0.0311590549788745
ERRFI1,0.000103994159812615,0.0551834891839387
ESR1,0.6749591485942,-0.00255777448884809
ESR2,0.518588863048706,-0.00978536336010549
ETS1,3.60016328857544e-09,0.0947654189967833
ETV1,0.00318443355323113,-0.106960145493253
ETV4,1.92984833203295e-09,0.155671238069575
ETV5,3.56023276111391e-10,0.100035837241097
EZH2,4.06319802128361e-06,0.0774323248404101
F12,0.165916710109916,0.056584380445198
F2R,7.2158241518712e-15,0.122817583385082
F2RL1,1.96426744162887e-08,0.143414782220947
FADD,8.03549620435554e-23,0.219717997941443
FAF1,9.08869215610595e-09,-0.0306889135413679
FAF2,8.72691187350633e-11,0.0332511916182527
FANCD2,6.43541206129554e-13,0.108642442608481
FANCI,2.03364454113922e-22,0.18265619330918
FANCL,7.12494740006982e-09,0.0650349547432594
FANCM,2.95502756044431e-14,0.0830970135759843
FASN,0.139207219491601,0.0235848444349327
FBH1,0.00142119434406549,0.0145097212117014
FBN1,0.456896982257275,0.0121698847282121
FBP1,0.431990274101191,0.0412919704267085
FBXL12,1.39915085021511e-05,0.0353900053415024
FBXL14,7.76460543771448e-08,-0.0718197856574765
FBXL15,0.011481566796015,-0.0402462386358877
FBXL17,2.38078572498666e-23,-0.0902415847569151
FBXL18,5.59663997610809e-12,0.0474559880227683
FBXL19,5.8952902262627e-06,0.0537887893694409
FBXL2,4.92961319309144e-10,0.0641643728108887
FBXL22,5.5427457459116e-10,-0.0631583609680031
FBXL3,3.25985755229999e-10,-0.0447027150898083
FBXL4,0.757181374686631,0.0020955937666769
FBXL5,8.90844911753732e-17,-0.0509808259259872
FBXL6,8.63721993354899e-19,0.144136480084699
FBXL7,9.41004416908506e-07,-0.0796442434204532
FBXO10,3.98299039958167e-06,-0.0680911951428054
FBXO11,4.83350385014303e-14,0.0486250305132541
FBXO15,0.227737161504425,-0.0479562745680377
FBXO2,1.4658102250706e-06,0.180130463466376
FBXO21,6.06369772127894e-06,-0.0215903628033267
FBXO22,6.0688017046635e-11,0.0491312796760566
FBXO25,6.89944438041631e-10,-0.0557743070856369
FBXO27,0.494226985765146,-0.00943724260528933
FBXO28,0.0104948828335151,0.0161886869134347
FBXO3,2.22232182189469e-12,-0.0632045823739942
FBXO30,0.000945599428186821,0.0235068770506248
FBXO31,3.08685246938958e-05,-0.0449710867908819
FBXO32,0.0212442266428207,-0.04605987705642
FBXO33,0.938390098337719,0.000580131649368987
FBXO34,2.14214247630533e-22,-0.0928983156490615
FBXO4,0.169561317385713,0.0134332940715782
FBXO40,2.69264675468911e-07,-0.693117315897915
FBXO42,2.7707845822725e-09,-0.0378500080471249
FBXO44,0.378540791400252,0.00885148908344346
FBXO45,3.80857835892097e-16,0.113956143695305
FBXO5,1.53403171319363e-29,0.195391383583368
FBXO6,6.58809703239161e-14,0.0955917202155292
FBXO7,0.0481102281571015,0.00936620583636261
FBXO8,4.40636885025301e-18,-0.0667504280754381
FBXO9,1.06348682970611e-14,-0.0497287250405747
FBXW10,1.87328982956939e-07,-0.192169282962651
FBXW11,2.84365980833683e-19,-0.0574998022113702
FBXW12,0.312959741585264,-0.313189667738924
FBXW2,0.435166982419802,-0.00319777489421824
FBXW5,3.94893880218462e-13,-0.067098947562116
FBXW7,1.50357503815867e-06,-0.0427624166852492
FBXW8,0.025586414399,0.016944963752151
FCGR2A,1.78950802480719e-17,0.191930571047877
FCGR2B,5.34296383621181e-06,-0.0828949058059418
FCRL2,0.00774721038155472,0.329629863418407
FCRLB,8.79000412640825e-16,0.32606722240128
FES,0.000757499213794012,-0.061672024796612
FEZ1,1.57105153992765e-18,0.203429155160446
FGD1,7.30650632637754e-08,0.104171512049755
FGD3,0.0011724261709038,0.0582658713378224
FGF12,0.870281401004718,0.00809215274700481
FGFR1,4.34222720176354e-06,-0.0763842645454162
FGFR2,0.000672705015810966,-0.0715012987433559
FGFR3,0.0243819150741481,-0.0615165878568038
FGFR4,4.38640689914136e-08,0.27206370039275
FGR,9.68912767023541e-05,0.102579551591121
FHL2,0.007247175351224,0.0387002305187485
FILIP1,8.25327825009952e-05,-0.140568130568584
FIS1,2.376309106507e-09,-0.0527962737943097
FKBP3,0.597071668126398,0.00650189934560075
FLNA,8.06397901598825e-24,0.143069262870224
FLNB,7.04710299400067e-17,0.079362397950185
FLNC,0.000346274296025328,-0.1680741796684
FLT1,0.00073781919975004,0.0447194910949311
FLT3,0.00125355255596639,-0.124706248461709
FN1,2.69533180970703e-27,0.240807188709797
FOS,0.000151263653781587,-0.102514996845404
FOSL2,0.0330719403131596,-0.0203073886952239
FOXA1,5.41712295930172e-10,-0.366590035944111
FOXA2,0.78409362513299,0.0567140769275456
FOXM1,6.24453360954949e-32,0.303522235164672
FOXN2,1.17815623889533e-22,0.110977044549786
FOXO1,0.453751097926003,0.00835436436490555
FOXO3,5.98164038657866e-07,-0.0440683204592123
FOXO4,4.08839329528295e-30,-0.16981893685461
FOXP3,1.09553589634623e-21,0.536362341276652
FOXR2,0.0219625124751877,3.07300473763627
FRS2,1.53301424513178e-13,0.0475945305540857
FUBP1,3.85775732716008e-16,0.0566775332314395
FUS,1.74581958041293e-15,0.0921422918492318
FXR1,0.000224321899440262,0.0386517141463347
FYN,0.0228775155422289,0.0366612895112413
FZD5,0.357707696725774,0.0118756626903993
FZR1,1.30774079176364e-06,0.0425989983612101
GADD45A,0.00749957164485612,0.0424140803518851
GAN,5.38135752955572e-09,-0.0878347295468962
GATA4,1.46822248273572e-05,1.42444171409557
GBF1,0.926258320101207,-0.000452646107282018
GCM1,6.30171750702919e-05,0.13438913807324
GDF15,1.45287740406668e-06,0.402408877137556
GEN1,5.07125858365833e-10,0.0879283826589505
GFAP,0.233404867114973,-0.15167886032298
GFI1,8.19844590901203e-12,0.283563711909274
GGA3,0.442852470099945,-0.00490169826800901
GHR,1.88624592273336e-10,-0.177648563163118
GIPR,1.87168247241818e-05,0.0902575352941875
GJA1,2.40645760931805e-22,0.180885532579095
GJB1,4.36371362495395e-10,-1.27947816055713
GJB2,0.399587117911246,0.0268047929754145
GJD2,0.379857724314017,-0.523618937084102
GKAP1,2.76827338206187e-22,-0.283271843025531
GLI1,0.0143572256959548,0.097880008482329
GLI2,0.0044868557752049,0.093798518831675
GLI3,3.28524201786224e-19,0.147755398723963
GLIS3,1.84234670501951e-13,0.172098023653713
GLUD1,2.85170690570244e-07,-0.0329795366833188
