pvalue_cutoff,fc_cutoff
3.10945273631841e-05,0.284350788618682
#######
Gene,P-value,Fold_Change
ATMIN,1.14738567144115e-08,0.0843638148148533
ATP1B1,1.35077792088529e-21,0.248452859532435
ATP6V0C,0.577189865296474,-0.00883993052248888
ATR,2.48604214988677e-29,0.184287590014443
ATRN,0.00606907966248493,0.0435313347238206
ATXN1,2.47408277547738e-11,-0.101171737965729
ATXN3,8.5475211974555e-39,-0.767400570437083
AURKA,2.25324950596126e-41,2.61334096797021
AXIN1,1.30984983676906e-14,0.175792937585405
AXIN2,1.18110642744597e-15,-0.440258590931185
AXL,1.86827023167259e-20,-0.286137683624475
BACE1,2.50671207465119e-07,-0.108732368157682
BACH1,2.84495468357557e-17,-0.130398897779198
BAG1,0.00447498497602417,-0.0665997350776553
BAG3,4.81855658046667e-06,0.159118733331156
BAIAP2L1,1.16214301009319e-35,0.345410373516191
BAK1,1.29343284560979e-26,0.35463795899271
BARD1,1.81292447655986e-15,0.297779338103688
BAX,7.94560002984963e-07,0.0874086087787038
BBS2,0.000144677389926532,-0.0614885742255988
BCKDK,6.99478396179768e-31,0.293466787878979
BCL10,1.45732186747498e-07,0.144339540968456
BCL2,1.32017196092759e-08,-0.304438357740358
BCL2L1,0.258465874407337,0.0178999035611453
BCL2L11,8.54866395971765e-07,0.130392309482779
BCL6,1.29150909321878e-09,-0.124835987129272
BCR,1.94247822176541e-06,0.104577720591371
BECN1,3.15197515413457e-22,0.097678491753654
BEST1,3.33436371735701e-35,-0.858095643006669
BFAR,0.00112624536578789,0.056139878094196
BHLHE40,0.423044679403105,0.0226568638526659
BID,0.164872592042471,0.0378819330178037
BIK,3.36028502296654e-23,2.04390474141628
BIRC2,0.000998806681932686,-0.0443316949342547
BIRC3,0.935222688015523,-0.00339472627473913
BIRC6,1.98501297011307e-05,0.0287745515192537
BLZF1,5.70054690838637e-20,0.172375600984189
BMI1,0.957809099156829,-0.000745971304937143
BMP2K,0.481135457746176,0.0124420037151947
BMPR1A,8.46126182427143e-28,-0.33227604926732
BMPR1B,2.4044200564959e-07,-4.2031224496483
BMPR2,1.50261173104433e-64,-0.41831643982818
BNIP1,3.59552001754901e-08,0.15182487659826
BORA,5.94656852384182e-23,1.15825811956955
BRAF,2.33409512831725e-06,-0.0695141232196184
BRAP,0.0856008691235277,0.0263163758869942
BRAT1,1.2257678514653e-25,0.274930756694655
BRCA1,1.25729672767836e-23,1.13659813556791
BRCA2,5.12591070793089e-23,1.28270420017276
BRD2,0.0386977387703546,-0.0200508792145544
BRD3,0.4795575243227,0.0236615050922422
BRD4,0.815575648419554,0.00951780788458234
BRD7,0.991356952342126,0.000154397811337192
BRD9,3.50615447572187e-17,0.174490917927814
BRF1,8.26543603915378e-09,0.195426001525604
BRMS1,1.48924611139327e-26,0.175164418970165
BSG,1.59952720775107e-16,0.0940303468385517
BST2,0.802400117869581,0.00597465480837034
BTG1,4.98883187398571e-32,-0.265478694854014
BTG2,1.98899247572437e-25,-0.322180637752952
BTK,1.53497340810143e-30,-0.486070487973696
BTRC,0.54731521146959,-0.0108088163813036
BUB1,1.21393364204029e-52,8.29826453154904
C6orf106,0.247678263014334,-0.0115123880600714
C7orf50,1.04426167757122e-20,0.247715307919604
C9orf78,1.10641723064683e-10,-0.0642943511438028
CABIN1,0.000598847300132516,0.0552191139805789
CACYBP,1.83697459938553e-30,0.258331473885312
CALCOCO1,1.25959449538742e-46,-0.353671667439712
CAMK1,1.5028620750139e-11,-0.163565611631968
CAMKK1,0.000869190372269801,-0.257335768494882
CAMKK2,4.90955065030372e-11,-0.12076762540607
CAND2,3.91605850550431e-08,-1.82025764999482
CAPRIN1,5.68427994676477e-31,0.107026502428345
CAPZA1,0.00059799496968728,0.0362478797088661
CARD9,3.14418421768538e-08,-0.403587181540083
CARM1,2.98184718540095e-19,0.31989675476192
CASC3,0.0100573320697351,-0.0312265981584021
CASP1,4.56379144700026e-24,-0.313078056675643
CASP10,0.405424320154228,-0.0232018632635149
CASP3,4.06868801241567e-28,0.232843122430569
CASP7,0.00466444819630771,-0.0494973449168445
CASP8,0.683872468178078,-0.00749032169792918
CASP9,0.889809074100781,0.00670287847780904
CAV1,2.00566105444486e-71,-0.866295967688729
CBL,5.33755244455142e-14,-0.167292501297538
CBLB,0.798493040707864,-0.00603637161895954
CBLL1,0.943216207585358,-0.00146113821962968
CBX1,1.16601685163953e-33,0.246780138448691
CBX5,2.21702002702298e-15,0.144686655506916
CCAR1,2.17092972420431e-12,0.0734693068574614
CCDC6,1.91656041415997e-15,0.13749407764309
CCDC69,3.70341986553436e-40,-0.503746050131392
CCDC88C,0.306535048314167,0.0353033113803052
CCNA2,1.05594999784795e-43,2.73557308820307
CCNB1,6.21541402858245e-49,1.71422440122553
CCNB1IP1,0.000849379745010123,-0.067083069271638
CCND1,0.604414373904356,-0.0142389076146054
CCND2,6.11694561809633e-20,-0.31718474055916
CCND3,2.46820265797639e-20,-0.25035031138832
CCNE2,4.9385248771056e-28,5.18500688636626
CCNF,1.89356020115428e-50,4.80925210040341
CCNG2,1.71176611929523e-06,0.126169628473792
CCNK,0.000517036158804866,0.239146138417601
CCP110,0.0980856441583269,-0.0396870837557219
CCS,3.03570539978774e-20,0.158137235597386
CCT4,3.49647414206149e-27,0.16038350111433
CD247,5.91219888543737e-25,-0.608945753800041
CD274,1.01552944517059e-11,-0.484534813879033
CD3D,0.140988621346838,-0.0625954108053586
CD4,3.79537320815164e-08,-0.127914225968234
CD44,2.13312570097822e-23,-0.211583205194354
CD5,0.0440616861657253,-0.186878393846371
CD74,2.20736564276676e-05,-0.0573304849402807
CD82,1.06261838529812e-14,-0.200115534496763
CD83,1.92884016336597e-16,-0.360768143754096
CD86,9.38346164121296e-06,-0.1581334811378
CD8A,1.31222781680922e-05,-0.37796859130144
CDC14A,3.94430894773821e-38,-0.677509500132063
CDC25B,9.27350444785718e-06,0.166971890068108
CDC34,1.70176138965586e-14,0.162058305314503
CDC42,0.00157810994683681,-0.0266797257746525
CDC7,3.88232332468155e-14,0.636032688498439
CDCP1,5.97190368039293e-20,0.474403333424308
CDH1,1.57536459858658e-45,0.357692451988127
CDH13,1.7625562743564e-56,-2.39348663003668
CDK1,7.12156960471277e-43,1.59523342792069
CDK10,0.00465988793769974,0.0651406289262526
CDK11A,0.0362363225160027,-0.0934693301906788
CDK11B,9.96230410468609e-07,-0.120939114811911
CDK12,1.17709080797053e-23,0.202917148981603
CDK13,3.74391613329826e-07,0.0566622729913755
CDK14,3.78247506546043e-17,-0.265472346298473
CDK16,2.15127434995807e-28,0.223076751277789
CDK17,2.93331927177535e-24,-0.178233537252747
CDK18,1.94162127099037e-05,0.231827982154809
CDK19,0.117425708682444,-0.0325622805118855
CDK2,1.95027071242857e-05,0.103333738572697
CDK4,1.14730168924695e-25,0.331870612814224
CDK5,9.88854183948626e-36,0.573135577426793
CDK6,8.02032108713524e-15,-0.33689496638996
CDK7,2.08907656572844e-19,0.181848261716611
CDK8,0.844913262444677,-0.00365526688387829
CDK9,7.83154100565549e-21,-0.107666779364716
CDKN1A,6.14926330773725e-09,-0.201831472804676
CDKN1B,3.23185332178471e-06,-0.0703098946062171
CDKN1C,4.36200683965121e-38,-0.675225705313778
CEBPA,6.90214214302924e-10,-0.332369047994139
CEBPB,0.000121216446108201,-0.086480306639193
CEBPD,1.76732646654872e-13,-0.186944094204315
CENPF,3.29280175020857e-56,4.40781560126022
CEP131,2.62006486625785e-12,0.350142455319396
CEP290,0.840337703654095,0.00513094109888534
CEP68,1.86931517982515e-28,-0.285341873270275
CEP97,0.0615520988919038,0.0685029577781255
CFLAR,1.26391976957676e-32,-0.279164082269483
CFTR,2.35776131990593e-12,-0.90765107688663
CGRRF1,7.21347712559036e-06,-0.119604436888731
CHD1L,2.15333391391188e-30,0.264112502618899
CHEK2,3.35084039742147e-32,0.776409112164858
CHFR,0.913412889844738,-0.00340277370436848
CHUK,0.94820109000003,-0.00108332481619677
CIC,4.53458276245777e-07,0.206260100438246
CIITA,0.0139319589801366,-0.103781101162431
CISD1,4.499947163483e-24,0.326484305985187
CISH,0.112005194818188,-0.055614796300665
CIT,3.21266713675507e-22,1.01070736275258
CKAP2,1.03025090251987e-31,0.708676781346379
CKB,4.46218182412251e-06,-0.168941069885414
CLCN5,0.000502111856725878,-0.16014030592366
CLK1,1.49593128346898e-17,-0.10186348855629
CLU,1.10566654867915e-14,-0.333513043722857
CLUAP1,0.00742547657841255,-0.115363208206519
CNOT4,0.03208326630969,-0.035268062548361
COMMD1,0.000647878404505013,0.0338000569436527
COPE,4.66731998785169e-23,0.111628532441996
COPS5,1.88937945219302e-10,0.0935021454241243
COQ8A,0.00173107192356485,-0.115179851226083
COQ8B,0.0858642450503015,0.0391965499540521
CORO1A,0.000370658858070641,-0.0804028776663657
CORO7,0.00156053130356996,-0.0626127159060401
CPSF6,0.000295430560840058,0.0839020516171414
CRBN,3.19922458856707e-49,-0.265444642787469
CREB3L1,3.36803012745076e-06,0.408776000050088
CREB3L2,1.80454508069038e-31,0.341708436755228
CREBBP,0.215905430596164,0.0283127248517294
CREBZF,5.59002590409571e-09,0.0752050840932501
CREM,5.31443312332186e-06,-0.241377610737575
CRKL,0.14829273515514,-0.0148738422184524
CRLS1,2.53795038739938e-05,-0.102007779778202
CRTC1,3.26426802164161e-05,0.617148785443453
CRTC2,0.00425449631026057,0.063646184637383
CRTC3,4.01141013809666e-18,-0.212855859753981
CRY1,2.14513065462218e-16,-0.238816707226302
CRY2,2.46399768921909e-26,-0.312136492198732
CSE1L,6.42752005025206e-20,0.162002677834191
CSF1R,0.00205577585097925,-0.0776337067920116
CSF3R,9.51695949754515e-33,-0.597381153969393
CSK,0.562403673729516,0.0139148377979492
CSNK1A1,0.000229147992885735,0.0377768031296779
CSNK1D,1.13036935587185e-17,0.149315079954583
CSNK1E,0.564089766435359,0.00900262044354605
CSNK2A2,0.0525904933060072,0.0309159026844008
CSNK2B,2.18000496738434e-13,0.0792755978378437
CTBP1,4.27250047266846e-05,0.0534169106511573
CTBP2,0.000805314747589142,0.0704522756310233
CTNNB1,2.88897207351626e-13,0.072757326206137
CTTN,8.48376728229129e-31,0.193417487298596
CUEDC1,1.12012240073507e-10,0.202597488248427
CXCR4,0.00115922185240975,-0.0847411306577217
CYBB,3.51679951381824e-13,-0.184051914395671
CYGB,3.88234178092006e-43,-0.915883125719317
CYLD,5.66560989242977e-15,-0.157995825641166
CYP1B1,0.000356715349218956,0.190301474848645
DAPK1,2.91758444770538e-27,-0.32293563700635
DAXX,5.58705215740913e-07,0.0670171654466276
DCAF1,0.14818325291393,-0.0203517861536591
DCAF11,0.689999102305045,-0.00563691774613906
DCAF12,2.19666776378279e-31,0.280337733428456
DCAF15,0.108278689597994,-0.0357307972360736
DCAF16,8.5006752313254e-10,0.10161688314683
DCAF4,3.58163018882311e-28,0.740542182925572
DCAF8,0.946730885473709,-0.000756623769392561
DCPS,4.04276995647075e-24,0.226607143571079
DCTN1,9.70121249166227e-12,-0.0659414970975778
DCTN6,9.55895618772404e-16,-0.15632522571427
DCUN1D1,0.00650814183541756,0.0547457692227145
DDB1,2.87684991584487e-15,0.0679557591140161
DDB2,0.00025129166599511,-0.0787603171358606
DDIT4,0.00207351572082307,0.0900963963392933
DDR2,1.24021345141962e-35,-0.445850406664039
DDX24,6.05213113994662e-07,-0.0564870614337467
DDX3X,8.0852903210751e-10,-0.0774691967586425
DDX5,5.90893185428834e-15,-0.0583361233324027
DDX58,0.0452682909157925,-0.0485473969331516
DEK,1.33843995152737e-09,0.0798684311200377
DEPDC5,0.267024652668304,-0.0263338463376501
DEPTOR,6.25614958053039e-28,0.596852447318065
DES,1.13212326246075e-49,-1.69761117279361
DET1,0.00390452956520758,-0.133812834650803
DHFR,4.80482792436215e-37,0.829751264356973
DHX33,4.34141344437751e-05,0.147072321665976
DIABLO,3.37241642788309e-23,0.317530784772647
DISC1,0.0329387130930963,0.108475859567834
DLC1,9.86386709727182e-50,-0.654721021500648
DLEC1,1.87229779628338e-21,-3.10182677496936
DLG1,0.259673088066939,0.0136586219920507
DLG4,6.67544886488193e-15,-0.791290079468897
DLG5,4.21474437875159e-35,0.39635366417562
DLL1,1.19145789509753e-23,-1.55886591589023
DLL4,1.19032404860926e-19,-0.437942237162273
DNA2,5.18720661410338e-31,1.20273469630337
DNM1L,0.737439761484228,0.00510582105059321
DNMT1,5.83173713015253e-24,0.239119740147919
DPM1,3.33793775106827e-07,0.0728306650699557
DTL,3.52378389811935e-34,5.66397712429803
DTNBP1,6.22368867582132e-05,0.106303943713819
DTX2,3.05726832197258e-25,0.747729542202827
DTX3,0.383085105943223,-0.037891926468135
DTX3L,1.20361288442012e-09,0.110201622103228
DTX4,0.019337209395552,-0.0963428827868338
DTYMK,9.42845125331461e-47,0.546596258080581
DUSP1,1.16292882665601e-33,-0.320765302874192
DUSP14,0.0012076921583331,0.164352402268101
DUSP4,2.54906967245643e-09,0.766315503295846
DUSP6,0.0626085557672173,-0.0501517212775244
DUSP7,1.47296173462535e-06,-0.260057802042486
DVL1,1.97428957830262e-08,0.120469930946019
DVL2,0.5870140064052,0.0111656869180916
DVL3,7.6106499719232e-21,0.206759116072351
DYNC1LI2,0.298384432730211,-0.00981042265684851
DYRK1A,5.52654319283637e-15,-0.0996882260432965
DYRK2,6.02356226292065e-12,0.209712476840839
DZIP3,4.29173498025267e-08,-0.178078947117433
E2F1,2.84171657762406e-23,1.25007086157487
E2F3,4.40024549419227e-46,0.926033336088194
E4F1,1.07370031600413e-18,0.161438826930468
EBNA1BP2,1.55878807939791e-34,0.255225837685597
ECSIT,9.02073069107576e-05,-0.0863783179955444
EED,4.25598718516773e-08,0.109394812151346
EEF2K,0.0240528990293294,-0.050466988463667
EGFR,0.00432011288926325,0.127589740044351
EGLN1,2.5025906229592e-15,0.172376275086571
EGLN2,2.34083176195488e-26,-0.172934375336255
EGLN3,9.77348628515759e-28,1.86093556833258
EGR2,2.90487302948807e-23,-1.11278068322874
EI24,1.19957829881584e-20,0.138596447839392
EID1,3.4951829823213e-19,-0.115134601852502
EIF2AK2,0.393439953001191,0.0139106360977426
EIF2AK4,0.434059805863575,-0.0102883269290139
EIF3F,3.82327041898755e-11,-0.0962910214716772
EIF4E2,0.324638190323299,0.0118857552329659
EIF4EBP1,3.72739174402042e-22,0.44827965742593
EIF5A,1.03753123610414e-15,0.109462922325872
ELAVL1,2.44043914298339e-19,0.167876884813497
ELF1,5.49415187610669e-19,-0.120794918673189
ELF3,5.96824712355317e-10,0.248931034039156
ELF4,0.0807950029078934,-0.059571292999822
ELK1,4.7419406974133e-24,0.270574575995056
ELL,0.123934158391017,-0.0549127380439751
ELL2,0.769830843430548,-0.0084257199368758
ELOF1,0.00975887623454358,0.0723787085862653
ENO1,2.58176860557325e-47,0.25115379843372
EP300,0.0285287419012496,-0.0340978740218971
EPAS1,7.92865592815761e-81,-0.526340397948289
EPB41L5,2.34980380471803e-29,-0.344128828289028
EPHA1,2.39772173785743e-17,0.471404294626063
EPHA2,0.0819312397053925,-0.081949094808953
EPHA3,0.0481556673641541,-0.320130032653694
EPHB3,8.68291558860903e-32,1.95652406088332
EPHB4,0.00157162493603365,0.0811557424256277
EPHB6,1.49785800715074e-25,-3.78691397940315
EPM2A,2.30811332412709e-42,-1.16264164704374
EPN1,9.66413706725115e-07,0.284125817023281
EPOR,1.10843769507549e-07,-0.264979869195819
EPS15,5.67126381064933e-36,-0.166462363030688
EPS8,2.86268230602489e-13,0.171920045383136
ERBB2,2.09161832198241e-23,0.275367189951316
ERBB3,1.34415487770596e-15,0.223550998125429
ERCC5,1.475865038107e-05,-0.0767544996023541
ERCC6,0.000417107328236864,0.0691988653903779
ERCC8,0.00076423219699344,0.0741252952244165
ERG,3.76767326113748e-68,-1.10609020496822
ERGIC3,6.33642313000167e-27,0.135545785737732
ERN1,0.0957252761501308,0.0541038337173871
ERO1A,1.59924484022386e-47,0.668584315932169
ERRFI1,1.83003138207689e-09,0.172057239298828
ESR1,0.0375143879696872,-0.271707342380179
ETS1,5.35063592921678e-37,-0.320674441865682
ETV1,1.05773962862765e-20,-0.475348383288038
ETV5,2.56705149110422e-16,-0.266906933259936
EZH2,6.68322548461537e-43,0.907094415842756
F2R,9.16198405279366e-05,-0.135487280871217
F2RL1,2.8544379256333e-18,0.721010345477234
FADD,2.75367504965891e-32,0.335415680821643
FAF1,1.172016687986e-07,0.0762176893075783
FAF2,7.76202111892699e-27,0.192614408825518
FANCD2,1.67332552280132e-34,1.52290700465105
FANCI,1.71785591589541e-31,0.969095980371049
FANCL,0.000228251233186981,0.0605819963046492
FANCM,5.73890706629184e-12,0.397158185994264
FASN,0.0758636365200878,-0.0666508688466636
FBN1,0.0544842726303098,0.058918552147678
FBP1,3.65753042146274e-15,-0.249066665597558
FBXL12,6.59501362237085e-08,-0.121532751030059
FBXL14,5.57043092585687e-13,-0.211466754219671
FBXL15,0.572455771647246,-0.0179809332792702
FBXL17,1.03186576813541e-06,-0.145368235748809
FBXL18,1.33762484547325e-32,1.2044345835254
FBXL19,9.04838599371893e-38,0.69396366969414
FBXL2,1.78951570713784e-05,-0.165146641311657
FBXL3,8.71454957820352e-41,-0.220461975112803
FBXL4,5.66830067965844e-08,-0.109047071364378
FBXL5,1.68483664634668e-33,-0.135054939932686
FBXL6,4.25841901050361e-31,0.524130862842209
FBXL7,2.36576904766878e-30,-1.36387043343089
FBXO10,0.0461305149667312,-0.104188848061422
FBXO11,0.00260557542214284,-0.0416184732806451
FBXO18,0.874698287914321,-0.00152040849845569
FBXO2,0.00018673230693665,0.466030698150802
FBXO21,1.15328716618405e-11,-0.12213828243337
FBXO22,1.99693369823031e-09,0.180393652348986
FBXO25,2.0018340972656e-18,-0.296751211218976
FBXO28,2.02841758999606e-25,0.175220191236527
FBXO3,9.84707648027149e-09,-0.121995051598756
FBXO30,2.12336425642306e-16,-0.249678178831876
FBXO31,0.178956026876309,-0.0395681659864486
FBXO32,1.26123257092975e-34,0.701871200197154
FBXO33,1.06610806651334e-06,-0.103657829180667
FBXO34,5.97364824039302e-09,0.102740287646886
FBXO4,8.23897035316546e-09,0.232927467421895
FBXO42,3.19794799147771e-08,-0.0915684210094101
FBXO44,0.000588232761356854,0.155652989256754
FBXO45,3.02992679656082e-25,0.591379546839716
FBXO5,3.56413933403618e-21,0.795494352176677
FBXO6,1.42514505690119e-07,0.163984038969785
FBXO7,1.17097490363479e-31,-0.116312461554415
FBXO8,6.2202670385716e-20,-0.207403666808353
FBXO9,0.0562383451602147,-0.0242736333745941
FBXW11,0.308336475412132,0.016787594328286
FBXW2,3.84315726240306e-30,-0.178133463099652
FBXW5,7.74984465622413e-15,0.112310504560771
FBXW7,0.0499080210419945,0.0377459936476863
FBXW8,5.15155844041974e-16,0.227510047044049
FCGR2A,1.02749168610715e-05,-0.0946420362918468
FCGR2B,0.113721408360172,-0.078367736487817
FEM1B,6.16760419447782e-11,-0.0828105786020816
FER,1.06323256111258e-40,-0.364187416422662
FES,9.98277512627137e-20,-0.228989929190926
FEZ1,5.47064435503483e-63,-1.58116663130226
FGD1,0.00884424721048777,0.205451383689964
FGD3,2.9063793505387e-37,-0.627235354128232
FGFR1,2.1814669191998e-14,-0.322410866895815
FGFR2,3.4982009722391e-36,-0.841430814389267
FGFR3,1.65765535014114e-07,-0.611662045540829
FGFR4,2.40002918461157e-45,-2.82965620219762
FGR,6.93150190539188e-60,-0.781421486019223
FHL2,4.22342312776665e-35,1.23627556749129
FILIP1,2.5017876391675e-37,-1.17658830784251
FIS1,0.168330171037242,-0.0134173839522647
FKBP3,2.30926209833756e-27,0.285025703404884
FLNA,1.35734665707488e-07,-0.0696815708281506
FLNB,8.17447968139856e-10,0.098471200443496
FLNC,0.00404022790364883,-0.621807749705458
FLT1,1.2027034155111e-19,-0.379147470891643
FN1,0.191643497638536,-0.0199412685727722
FOS,2.32996361428046e-26,-0.408357932982923
FOSL2,0.0246237652987571,-0.0654310230041846
FOXA1,1.26102321066455e-16,0.569613710898424
FOXA2,1.9158266729367e-08,-0.669615052327923
FOXM1,3.59767286582155e-42,5.90489536211973
FOXN2,5.27659143064528e-21,-0.216421175619931
FOXO1,7.4584467756624e-28,-0.343374243358681
FOXO3,1.53743684841753e-37,-0.320911181309992
FOXO4,1.85415333277451e-26,-0.420108428241264
FRS2,0.461389346877824,0.0213278037490801
FUBP1,1.32916345320251e-17,0.0769629103769494
FUS,4.92979607353289e-11,0.128500597690263
FXR1,0.00198181875490575,0.0427763304302868
FYN,4.10010762351855e-31,-0.357187729717471
FZD5,9.24246250937848e-18,-0.261735944918007
FZR1,0.0117444601982591,0.0642121040445731
GADD45A,0.000826496060637,0.143705542065995
GAK,6.01043284596814e-05,0.0595577314352793
GAN,1.35693986583855e-13,0.295365456415218
GBF1,2.07203845157111e-07,0.0641749368943887
GDF15,9.61190862847447e-13,0.527723372098719
GEN1,5.27146725895338e-24,1.0060976885646
GFI1,7.25624726118498e-06,-0.656704228482126
GGA3,0.00593935406536164,0.0526106874732353
GIPR,0.742675059587194,0.0879032022944246
GJA1,3.60546650072208e-16,-0.230541605078671
GKAP1,1.21490870236331e-15,-0.382373640656325
GLI3,7.28551829538353e-05,-0.480140030537607
GLIS3,5.90714809513047e-05,0.227454070599011
GLUD1,7.71717587501519e-13,-0.0889153630658708
GLUL,0.00103086255763092,-0.0394956989226336
GLYR1,6.19513850406113e-07,0.0507864710956714
GMEB1,4.09606336480974e-08,-0.126596123256446
GMNN,3.88639511543856e-40,0.642178903437544
GMPS,1.19561660560795e-18,0.191831098484963
GNAI3,0.000593993902447591,-0.0836669680019295
GNL3,5.10353279644351e-35,0.227582179461758
GNPTAB,8.76884827445716e-05,-0.0544007599855849
GOLM1,1.49646999115787e-65,0.715794129571162
GOPC,0.0936140566044213,0.0217001300556323
GORAB,2.04876056460161e-36,0.452288045679264
GORASP1,1.31714681030085e-35,-0.169306148440934
GPX1,0.029166609372274,0.0302899868735107
GRB2,0.518682754593795,0.0072602203257599
GSK3A,8.04891968202147e-07,0.138994149471075
GSK3B,4.58447606489824e-09,-0.0771593293005537
GSTP1,0.000380964084214202,0.0501861782698509
GUCD1,6.54724003785551e-18,-0.124536458568556
GUCY1A2,2.2696297714646e-62,-1.38199367253355
H2AFX,1.16705239720403e-37,0.718718679928233
H2AFZ,1.20986869680414e-14,0.118468615156306
HACE1,3.63222013925483e-26,-0.280799157126618
HBP1,7.79134635642662e-20,-0.0990485551652083
HDAC1,3.23456481457603e-26,0.162583861614878
HDAC2,1.02685039231136e-16,0.258573243682907
HDAC3,2.44499325410359e-21,0.114158261146515
HDAC6,0.00577722483494843,0.0408774799061795
HDAC7,3.1266029030659e-10,-0.126980874609747
HDAC8,1.27256581984703e-09,0.126180418098209
HECTD1,0.039834351330804,0.021306848307074
HECTD2,3.23478805113043e-22,-0.372322107294565
HECTD3,0.000267211156917749,0.0767804900177436
HECW2,5.85276132516713e-47,-0.721608897022431
HERC1,2.63376681403953e-49,-0.210744061976611
HERC2,1.98162178194656e-10,-0.115971951141164
HERC4,0.0911112227158086,-0.0232646282268414
HERC5,0.00010155200428406,-0.177828984312156
HERPUD1,0.199409908953878,0.0209367677244083
HEXIM1,5.61155391156928e-06,-0.0923770477068719
HGS,2.14361868857018e-28,0.165701819698142
HIBADH,1.81393678176668e-17,0.164118917399579
HIF1A,7.07097335160639e-22,0.198039873584804
HIF1AN,0.188179017625503,-0.0257834261631547
HIP1,0.000455739046197524,-0.106059005815154
HIPK1,6.60910463978807e-40,-0.200174832669358
HIPK2,0.285922338781657,-0.0289229507434967
HIST1H2AB,2.91573235235944e-52,1.00706248617708
HIST1H2AC,4.70297821566688e-20,0.128737184836286
HIST1H2AH,1.25747634888732e-58,0.845486504269035
HIST1H2AJ,3.90673740673646e-47,0.946469362824764
HIST1H2AM,3.75794735314975e-59,0.717543652105998
HIST1H2BJ,1.22592718801272e-34,0.568425004457001
HIST2H2AB,5.83691768636906e-32,0.324430301315297
