pvalue_cutoff,fc_cutoff
2.83768444948922e-05,1.17619061098984
#######
Gene,P-value,Fold_Change
CEBPA,3.75667592111495e-12,1.57978761028015
CEBPB,3.35028394335918e-14,1.46354999289735
CEBPD,1.09975508576172e-14,0.882523534421995
CENPF,3.12316727282104e-20,2.98284861423452
CENPI,3.36829562723781e-22,2.1346822389602
CEP131,2.63482789409204e-13,0.367334517126909
CEP290,4.95689208661332e-22,0.669720887891476
CEP68,6.92828653553611e-06,0.216893011699538
CEP97,0.0218044063872589,0.0888454519726807
CFLAR,7.10609885610047e-13,0.375987563020225
CFTR,0.568068409240918,0.712814387857745
CGRRF1,2.26840712814484e-19,-0.425975032932143
CHD1L,3.17917405355089e-06,0.2318777751359
CHEK1,6.48832972516852e-16,0.802127760552673
CHEK2,4.04470830472159e-29,1.29277684698457
CHFR,3.0688891492816e-11,0.361573955225371
CHUK,1.53369447397247e-36,-0.5061942062186
CIC,0.95434224195215,-0.00529165176065005
CIITA,2.41699577604273e-14,0.916884508436689
CISD1,0.954146117311362,-0.00406497515563675
CISH,1.34990756790361e-24,-1.4184503864401
CKAP2,2.6779247840065e-26,0.928279110470001
CKB,1.40252222280146e-05,-0.725935530844011
CKM,1.03490800057208e-12,-2.43758609245683
CKMT1A,0.000644072416135204,-1.36932849768256
CLCN5,8.16389948835116e-41,-1.6172864277206
CLDN17,0.0718923585610106,-2.1047507955729
CLEC1B,4.48659005141599e-21,2.62007394372582
CLSPN,1.87219935615257e-30,2.86050424254199
CLU,1.20104791843485e-12,1.40242377339235
CLUAP1,0.49448823894052,0.0303499008663
CNOT4,8.25259098415169e-09,0.211392369659066
COMMD1,3.13294759295057e-07,0.195670811868219
COPE,7.280450944064e-14,0.373458721310863
COPS5,0.00125530146749713,0.149611531740516
CORO1A,6.57592631960626e-30,2.13659664633391
CORO7,5.56041245740066e-19,0.948042159128609
CPEB1,0.745025668004053,-0.166710339698582
CPSF6,0.310679535625816,0.100731059311494
CRBN,6.08766161828957e-10,-0.221621201169572
CREB3L1,0.224039176629758,0.507173310721825
CREB3L2,0.0113951924332546,-0.173649049849497
CREBBP,0.715141987128938,-0.0219069803883771
CREBZF,1.27788463326242e-16,0.246933936934719
CREM,0.0146245908378823,-0.22852643106832
CRKL,7.21362591555045e-12,0.241755210909253
CRLS1,9.67491056830046e-10,-0.404963358891562
CRTC1,8.56764257595065e-09,-0.731289923071075
CRTC2,0.000467997063118712,0.139205784169102
CRTC3,5.61194183167952e-05,0.20669630071808
CRY1,0.513396440327457,-0.0542830028634498
CRY2,0.027671203971766,-0.170580651105998
CSE1L,1.48053416271285e-11,0.285607227045937
CSF1R,7.69626983590647e-33,1.48895285449245
CSF3R,2.51151576840742e-27,2.3903632131064
CSNK1D,5.02184025521774e-07,-0.255461877186641
CSNK2A2,0.0506561500063116,0.0959427930764916
CSNK2B,0.0933218001490404,0.052529633169601
CTBP1,0.0951774084511801,0.0614042862034605
CTBP2,4.97304323259903e-07,0.300827229812305
CTNNB1,2.19433546015236e-06,0.216977915261247
CTTN,0.436384359427125,0.0345399934083055
CUEDC1,4.81390693715897e-09,-0.289000429899751
CXCR4,2.65760820210244e-42,2.68529009154559
CYBB,2.39436377709315e-28,2.29959978373687
CYGB,2.49320157532939e-17,1.09548224759624
CYLD,4.40126966900336e-23,0.623099940830523
CYP3A4,1.04325913878016e-18,-1.53767807377316
DAB1,0.304896222606049,-0.525433151791831
DAND5,5.51280831518477e-12,2.27558214535449
DAPK1,0.255500833643315,-0.0717859584051928
DAXX,1.18499072612722e-21,0.372758081995544
DBNDD1,0.415023027127411,0.147965516398429
DCAF1,5.37291453474761e-52,-0.702890594574934
DCAF11,1.11352960226144e-49,-0.975148358373181
DCAF12,1.83521430013997e-07,0.151887899608663
DCAF12L1,0.935756404770082,-0.0170392622218606
DCAF15,5.56648540358328e-13,0.324564946666856
DCAF16,0.0436965519076905,0.100271413234141
DCAF4,2.9420749247358e-18,-0.440479053446591
DCAF8,2.97299756742677e-16,-0.22782411838481
DCC,2.83804839512922e-13,-1.50942878471514
DCPS,0.122323960588231,-0.224966931327351
DCTN1,4.18124805196198e-07,0.158162391301621
DCTN6,1.11767872543018e-19,0.581066470799924
DCUN1D1,1.56127619371415e-11,-0.311356130519569
DCX,0.471666640740948,0.186002445425191
DDB1,5.12290176416683e-08,-0.192292423896172
DDB2,1.21459590058051e-43,2.03750899585434
DDI1,1.3932692058091e-22,2.06465251123608
DDIT4,5.91048918684675e-29,2.46436974719133
DDX24,6.7373702695718e-11,-0.271188292731736
DDX3X,0.0348462286899255,0.107069832927817
DDX5,0.910121394714826,0.00402482860391018
DDX58,4.54121816062153e-22,0.759339750623082
DEK,2.94778942658732e-32,0.595890648120667
DEPDC5,0.12084783894996,-0.101503909738326
DEPTOR,1.51089986234988e-21,-0.862752744063209
DES,0.156922429889789,-0.74169339094489
DET1,0.00381055598431398,-0.154772547441913
DHFR,0.0743011260755924,-0.133980918295367
DHX33,1.14719842196043e-09,-0.243890319731405
DIABLO,0.0002595090570088,0.139592280334515
DIO2,0.000638969300835176,-0.776419884310274
DISC1,1.11496960755531e-50,1.82158479917109
DLC1,0.00433149243751014,0.254323476063843
DLEC1,1.06936678351109e-23,-1.46020018372089
DLG1,4.24397291513186e-06,-0.202730885855308
DLG4,0.284654366964962,-0.0964065276581824
DLG5,0.00834728264096862,0.345258536551482
DLGAP5,4.79134513056132e-18,3.3106942059397
DLK1,2.36202671108545e-07,-3.93765880864535
DLL1,7.04365962102758e-06,0.795085648790099
DLL3,0.0172136890925444,1.77470683698176
DLL4,6.35540537412836e-25,2.51731448437203
DNA2,0.0699397669943361,0.125054183954854
DNM1L,1.12236307789351e-09,-0.192105841612811
DNMT1,1.88080209281833e-24,0.627935532324559
DPM1,6.74875910501532e-12,0.264885163184902
DPPA2,0.853755133952728,0.277918022855864
DRD4,0.363829651311123,0.123924411233076
DTL,9.08662738357147e-27,3.43972011261529
DTNBP1,0.000839470145544219,-0.163048436531569
DTX1,7.23010908250688e-05,-1.23621281219729
DTX2,1.22777480094247e-17,0.853907482523762
DTX3,0.00910738788438531,-0.235455478613456
DTX3L,8.9220743737405e-38,1.1822944625562
DTX4,0.000197253171418895,-0.357222484781095
DTYMK,1.66276754459914e-18,0.680240383662231
DUSP1,1.13391316994463e-22,1.74026267855726
DUSP14,3.37650963231531e-13,0.747800624153397
DUSP4,1.95226819219898e-25,2.53423183962861
DUSP6,0.547830660628235,0.0686418833711535
DUSP7,1.92938624091743e-08,0.411483731120258
DVL1,6.29674246037199e-06,0.242803887637895
DVL2,0.000363275672668013,0.125787329873518
DVL3,9.14105713345865e-05,-0.201706920264563
DYNC1I1,8.35422078684214e-08,0.822789358711892
DYNC1LI2,3.06571984788409e-05,0.126555928105291
DYRK1A,0.0248703197071435,-0.0622762651794515
DYRK2,1.45136308096522e-25,0.762182422497633
DZIP3,0.000700651772597197,0.241369011170073
E2F1,1.02669514634201e-30,2.7028051185373
E2F3,0.00888077817650632,-0.165410413701941
E4F1,1.16969396871227e-05,0.195070198067784
EBNA1BP2,6.83442814412324e-06,-0.165133301067232
ECSIT,2.98682995644791e-05,-0.221487020287302
EDAR,1.45328734664598e-24,-1.6014204967727
EEF2K,7.00004781730422e-29,0.71214093602752
EGFR,4.67663556152551e-24,1.69330984304035
EGLN1,5.26521287093484e-26,0.637277576125045
EGLN2,5.93886873823831e-08,0.23340398487726
EGLN3,8.94957319457393e-37,4.83193727638731
EGR2,0.974680670711882,-0.00900764767037376
EI24,3.11141274637519e-07,0.167473421991864
EID1,4.13267670561693e-05,0.159911998347941
EIF2AK4,2.09512402718359e-08,0.206733080308114
EIF3F,0.61788208877208,0.014622004509163
EIF4E2,1.34500067661165e-19,-0.409885526391264
EIF4EBP1,2.93255589348223e-26,1.98887002074668
EIF5A,0.0246233796798459,0.0960790944183847
ELAVL1,0.574959094125089,-0.0194178501411808
ELF1,1.07642465510356e-29,0.573913567907338
ELF3,6.27350629558447e-07,-0.893471870970204
ELF4,7.94180293250507e-25,1.0774135211342
ELK1,4.68555699327856e-14,0.409146492512164
ELL,0.984506290406559,-0.00125793377978933
ELL2,6.62682995586593e-07,0.743718096490098
ELOF1,9.8169709375349e-17,0.345237039236191
ENO1,8.70960956520164e-28,1.1988737255412
EP300,0.000132662158211601,-0.196493149011822
EPAS1,2.13037544000899e-07,0.463030008640192
EPB41L5,5.37156842162248e-76,-1.34600728363305
EPHA1,1.29603263174992e-33,-1.44951628780335
EPHA2,0.0113671979153336,0.406978507178487
EPHA8,0.19202909932787,-0.498099522676266
EPHB1,0.0461261544819426,0.913826650018089
EPM2A,2.98979713315228e-42,-1.23803890008655
EPN1,1.07352360289645e-11,-0.452040289285422
EPOR,4.74748453308763e-09,-0.531064451816545
EPS15,1.97974643399042e-09,0.154894727780244
EPS8,9.8970126683277e-09,0.397552841282224
EPS8L3,1.97343568449041e-05,3.00035734084494
EPX,2.04823983878561e-05,-0.596409557393206
ERBB2,5.78361868072274e-64,-1.25844001426044
ERBB3,0.901837918132014,-0.0117499899114231
ERBB4,1.91592107710422e-57,-4.44324892860084
ERCC5,6.42015588769171e-30,0.662610767968783
ERCC6,5.90884158364868e-26,-0.329996577202968
ERCC8,0.0193901422763587,-0.0717354161323529
ERG,1.05475607077136e-14,0.863070569559982
ERGIC3,0.00365909251541634,0.123769276946133
ERN1,3.53307180049609e-06,0.349769068946281
ERO1A,2.37746822403442e-28,1.69720329030312
ERRFI1,0.789965621456403,0.0368549132481233
ESR1,1.1690387429448e-21,-0.699284352005019
ESR2,2.22162807672852e-22,-0.941429493578846
ETS1,2.25580546144011e-29,1.37979061205465
ETV1,0.0285463250452743,0.385979242850392
ETV4,3.25875278457241e-17,-1.3441556973808
ETV5,0.269531330732092,-0.082862764409267
EZH2,9.57304195077067e-31,1.18720511691459
F12,3.33924406281344e-18,-1.79416779370412
F2R,2.99237416719322e-17,1.04190601732102
F2RL1,9.25420879835008e-08,-0.457639793627258
FADD,5.09704756505258e-06,0.202835130941988
FAF1,0.00112968856351907,0.0980420497510135
FAF2,5.31963985159292e-46,0.743537325679271
FANCD2,1.12313704288279e-17,0.851007683371836
FANCI,2.88938548054561e-29,1.61846559899255
FANCL,8.72268410932434e-42,0.91684445828823
FANCM,0.00364573840169894,-0.11109037020417
FASN,1.03597449575711e-05,-0.449683440678134
FBN1,2.59754550966541e-12,1.10935318885097
FBP1,3.9289060914307e-26,-3.00802694520849
FBXL12,0.000176228799540765,0.131488299646495
FBXL14,2.23755147347564e-06,0.192511401691872
FBXL15,1.84225471274542e-07,-0.205381411403407
FBXL17,0.000163621627373877,-0.192396329984227
FBXL18,9.09683568860125e-07,-0.314374613534605
FBXL19,1.18205261635872e-09,0.344740099897763
FBXL2,1.06567438637214e-09,-0.454133370909966
FBXL22,4.52358869216276e-05,-0.339371595623837
FBXL3,0.173063244802742,-0.0510195034323804
FBXL4,9.47260119481082e-16,-0.353583342033591
FBXL5,5.79991183003269e-07,0.330058263032679
FBXL6,3.96152149635997e-08,0.351965250326541
FBXL7,6.91800557101367e-06,0.391764877052168
FBXO10,6.52314596474688e-13,-0.510623749281983
FBXO11,0.885479413014317,0.00456998240907147
FBXO15,2.66573014320971e-06,-0.389926974857978
FBXO18,4.66745522627588e-18,-0.209544680554796
FBXO2,2.66412213207728e-12,-1.69045587078748
FBXO21,5.56615080603574e-21,-1.0369088751846
FBXO22,0.792634340220564,-0.0135456793956128
FBXO25,0.933669970282231,0.00561054590774335
FBXO27,0.0101605100967697,0.460100508168395
FBXO28,4.69607000892284e-05,0.172684437210419
FBXO3,4.43129678163248e-05,-0.141892075152069
FBXO30,7.27004898655241e-30,-0.518555498512342
FBXO31,0.562057849243101,0.0327589265777011
FBXO32,0.000474076946667056,0.711051050015073
FBXO33,5.31411053483833e-06,-0.231022914930693
FBXO34,1.39630145138247e-34,-0.685790953918201
FBXO4,1.92460382277029e-20,0.525961537914327
FBXO40,0.0016022632408059,-0.785612869832731
FBXO42,4.39140908559378e-21,0.313647632163469
FBXO44,0.00765761090459498,-0.178890502611254
FBXO45,2.56626525239222e-16,0.430308583783176
FBXO5,3.79227522030258e-14,0.546044291035169
FBXO6,2.89826195473218e-21,0.903014209783436
FBXO7,0.184329497309271,-0.0511991107709795
FBXO8,0.875603593541238,-0.00616317234207431
FBXO9,1.03848385255684e-21,-0.33853876577518
FBXW10,5.25943738431912e-24,-1.56955447979539
FBXW11,1.58361995031164e-08,0.173670890122978
FBXW12,1.89487834983788e-05,-0.799535313914662
FBXW2,6.67893242787196e-18,-0.253874987323383
FBXW5,0.0895456728092627,0.0860697522810963
FBXW7,1.28130456027995e-13,0.437985682156229
FBXW8,0.11908388981444,0.0704084918880521
FCGR2A,1.36772478999584e-32,2.06378058267247
FCGR2B,2.06636063256011e-11,2.43526556150572
FCRL2,0.144770990883968,0.765779793834567
FCRLB,4.34357316696307e-06,-0.613185364312451
FES,8.10177740975328e-27,1.02630790815413
FEZ1,2.29115753561516e-10,0.651184484009507
FGD1,2.15438779696794e-12,-0.352312783422322
FGD3,0.00369605177479403,0.249399207124148
FGF12,0.0033725172485021,-0.40663832809425
FGFR1,0.00024254691079072,0.320923519080437
FGFR2,1.95980697863015e-21,-1.09123518973847
FGFR3,2.06553359985804e-42,-1.76687635264223
FGFR4,6.32558961485119e-13,-0.660359584605033
FGR,1.69076639466949e-27,1.92909457593384
FHL2,0.137641347015427,0.257766005246311
FILIP1,1.05598241893149e-15,1.25431270324183
FIS1,0.283492851666371,-0.0486981662636303
FKBP3,0.19515707792307,0.0478867593555625
FLNA,8.2861705292877e-17,0.819459515912351
FLNB,4.77801403348224e-06,-0.354083339326164
FLNC,0.109093736105625,1.37054183761721
FLT1,3.9578897489551e-28,2.25464503481849
FLT3,0.0101133151738591,-0.56836406269126
FN1,2.92405766017262e-09,3.19919717661176
FOS,0.910220014941727,0.0234505017511477
FOSL2,0.718160819503983,0.0382927559441484
FOXA1,0.356568463226083,0.373003065703639
FOXA2,0.0153184491510127,2.63213842737297
FOXM1,9.90859371208189e-12,0.849088166888236
FOXN2,1.43807609728281e-26,0.671605938870583
FOXO1,1.91626051423338e-27,-0.745233059694347
FOXO3,0.000162452271039438,0.279818074311899
FOXO4,1.19241470354876e-35,-0.647699161771553
FOXP3,1.0898881774375e-10,1.26580440073412
FOXR2,0.659850303781131,0.356541799358578
FRS2,0.181383901956774,0.119436642170777
FUBP1,1.42725292648204e-24,0.32773743904105
FUS,0.00134955291564457,-0.164472556631891
FXR1,0.174939413478156,0.0500523718209811
FYN,7.31743588661626e-27,1.09584835520573
FZD5,0.000736710972049568,-0.291460046249878
FZR1,0.0313817306341256,-0.111469780967349
GADD45A,6.73762619472994e-05,-0.460214459926133
GAN,7.75099562379609e-15,0.337287752025413
GATA4,0.209953630449705,4.41208210007329
GBF1,7.68252761987408e-26,-0.433483573359201
GCM1,1.00649142333004e-23,-3.01632135809106
GDF15,1.13872290188335e-06,-0.864921014571529
GEN1,4.66113253226007e-08,0.362227754234038
GFAP,1.42358535451428e-05,1.294519186358
GFI1,1.44321282429294e-15,1.99445101132358
GGA3,0.0666624721014651,0.0719734875691418
GHR,5.3617535374429e-14,-0.794856769839626
GIPR,0.0410463385884849,0.500763079318908
GJA1,2.50274536797821e-22,1.86628909632501
GJB1,2.09910482143561e-28,-2.06943074512035
GJB2,0.393457090264864,0.756346374475052
GJD2,7.68353429718659e-08,-5.07282582987974
GKAP1,1.76327303501716e-05,-0.23680041247023
GLI1,0.000100785860873847,0.527108956248792
GLI2,0.773351290242169,0.0377504783338563
GLI3,9.12406823703834e-22,-1.30354148157384
GLIS3,1.0437737930751e-08,-0.342935394288837
GLUD1,1.21832861840138e-14,-0.629505398247232
GLUL,5.71955258678983e-16,1.43385722576376
GLYR1,2.83094860732274e-20,-0.418242248646771
GMEB1,1.26236678415335e-06,-0.142730275321178
GMNN,0.36879013328503,0.0539426247848471
GMPS,0.339473544982697,0.0436808332276337
GNAI3,2.73419275196703e-15,0.304789283574401
GNL3,2.09705949450166e-09,0.369335711230781
GNPTAB,2.68272058924595e-08,0.546544970671807
GOLM1,0.480624493019511,-0.124396477503628
GOPC,0.000131037895461042,0.119435290908987
GORAB,4.73712787435854e-14,0.381661280979985
GORASP1,5.5552192188228e-36,-0.568915890910913
GPR37,5.47736487056782e-07,2.16786842558654
