pvalue_cutoff,fc_cutoff
2.66524520255864e-05,0.0989640559782984
#######
Gene,P-value,Fold_Change
ASB8,0.00978787180521637,-0.00751022549782832
ASB9,3.52232533144061e-24,-0.110762936310949
ASCC2,9.80776640149512e-17,0.0332259205332921
ASCL1,0.00782825941622294,0.108808465546442
ASS1,0.0883113730524494,0.0148220293289443
ATCAY,0.00422235204401084,0.12756386130444
ATF3,2.21676383056873e-21,-0.143008105902212
ATF4,0.258951553841377,0.00360716224665669
ATG16L1,2.84721451139277e-07,0.0167092597014857
ATL1,4.07118416758446e-15,-0.0627101896360767
ATMIN,4.94897644553445e-11,0.022970691800869
ATP1B1,0.000831621631847744,0.0204266312345913
ATP5F1B,6.61741786573992e-30,0.0468421759411157
ATP6V0C,2.27972409322697e-16,-0.0519828256163639
ATR,2.49877933655329e-40,0.0765715429773302
ATRN,2.46700971630009e-23,0.0528444012367197
ATXN1,1.43379460683002e-05,-0.0172970582804135
ATXN3,4.96524185963834e-31,-0.0604277772164936
AURKA,2.35343687868559e-85,0.24688000908424
AURKB,1.25782034083267e-78,0.364265534019805
AXIN1,0.00112440160429705,0.0121313046365756
AXIN2,1.39154922781743e-32,-0.129137858393713
AXL,7.54203313306006e-26,-0.0956204074168188
BACE1,1.92489666756403e-13,-0.041722517413846
BAG1,0.000381431540041779,-0.0204450816165789
BAG3,0.00217655231498659,0.0271701978240033
BAIAP2L1,2.81950769622392e-30,0.0775491605919942
BAK1,6.21784226482605e-27,0.0624228983020751
BARD1,2.83276765569438e-33,0.0825086893295301
BAX,0.950751919236867,0.000257389325396318
BBS2,1.73164400752678e-15,-0.0354722006536701
BCKDK,2.63337393388923e-09,0.0256244914260586
BCL10,0.226387146057245,0.00592622396131848
BCL2,0.373733945570339,0.0077127167738249
BCL2L1,2.2087451103821e-06,-0.0205939088319784
BCL2L11,9.80056842802361e-19,0.0505986100550802
BCL6,0.0084613408450823,-0.0147741327224855
BCR,3.40243176920385e-05,0.019812302500207
BECN1,1.31524646109163e-05,0.0107700564715216
BEST1,8.19430726056423e-44,-0.134635991811809
BFAR,5.53023093193126e-18,-0.0243566238759572
BHLHE40,0.0422358258433897,-0.0154666748071897
BID,1.15996692153932e-26,0.0703738735713246
BIK,3.36073950639916e-48,0.227939528602358
BIRC2,0.111310857609832,-0.00765005380683714
BIRC3,9.76527522871638e-07,-0.0610150472233419
BIRC5,4.70353402041264e-85,0.409890748084591
BIRC6,2.28359927410728e-29,0.0241793659374068
BIRC7,0.00195891805395363,-0.0735136819062032
BLK,0.0864624801549313,0.0414993939270385
BLM,1.59128440401348e-70,0.236739329930249
BLZF1,2.76746499412993e-07,0.0163678038644122
BMI1,0.0111191790064553,0.0200905862673899
BMP2K,0.0122801185133899,-0.010900483817907
BMPR1A,6.70103526039612e-11,-0.0296703429397365
BMPR1B,0.00270966412199572,-0.0553247343220118
BMPR2,2.37097633322238e-36,-0.0814623518185584
BNIP1,5.31867925415925e-05,-0.0140485448070309
BORA,9.0811925470813e-51,0.145946410677058
BRAF,2.01392909392103e-15,-0.0288289503019348
BRAP,7.76812167918613e-12,0.0213829404204215
BRAT1,3.90977325217621e-24,0.0560669013068038
BRCA1,3.78361624718904e-51,0.16609977119132
BRCA2,1.46057552039385e-44,0.139672331185843
BRD2,0.0498610215079536,-0.00623744327966946
BRD3,0.331166519577516,-0.00438801524685228
BRD4,0.000700816041513184,0.0206763694588874
BRD7,0.608005717689803,0.00174661518596064
BRD9,7.54845800617153e-28,0.0564780765567496
BRF1,0.114241189004926,0.00749012364199952
BRIP1,4.64854541642457e-84,0.31230138426873
BRMS1,2.96205279505736e-32,0.0457924026992274
BSG,0.00113950029856641,0.0111668724869913
BST2,0.00191551150655545,-0.0283962819054295
BTG1,0.000336079640900894,-0.0182607777684449
BTG2,2.36703255309577e-27,-0.0998209360947389
BTK,2.44252772461669e-31,-0.129083723276394
BTRC,0.759531948839817,-0.00108621981005275
BUB1,1.39590452572988e-86,0.300969236541358
BUB1B,2.42518046826378e-81,0.362253081890634
C10orf90,1.09504639573453e-12,0.384378270891772
C7orf50,0.0770404991151475,0.00820884123823262
C9orf78,0.0129583025274777,0.00768447288772744
CABIN1,0.0100445985242611,0.0101817069993269
CACYBP,6.4984218726528e-33,0.0771974079825268
CALCOCO1,8.59558571818387e-58,-0.101152789693322
CAMK1,6.86580147041732e-36,-0.0817374331340308
CAMKK1,0.0360847554203773,-0.0145680327207645
CAMKK2,9.34817005007522e-07,-0.015187345770487
CAND2,4.67039982613835e-06,-0.0530831185451635
CAPRIN1,3.23124063824072e-23,0.0340908372915028
CAPZA1,0.000708498205572592,0.0127490652684408
CARD9,5.08449134136873e-20,-0.0885418725972302
CARM1,1.0663261215412e-37,0.0806987206976331
CASC3,0.109229641369212,-0.00516164467196223
CASP1,1.9571215426133e-17,-0.0638033853418047
CASP10,2.01077383694017e-10,-0.0467933749486793
CASP3,8.98210777046673e-35,0.0637196193020637
CASP7,0.901370352724354,0.000572578612218599
CASP8,0.0210732061261798,-0.0111647684690057
CASP9,3.50669807364614e-19,-0.0448597691967918
CASR,0.237752303138584,-0.0421979432022881
CASTOR1,1.04281825802206e-11,-0.066310837164711
CAV1,7.50594131366784e-56,-0.219802193469491
CBL,0.000113905457405498,-0.0123201152217227
CBLB,0.313290401560203,0.00492453595484754
CBLC,2.38414799485536e-68,0.319517635113481
CBLL1,7.64016349721496e-09,0.0293120337687425
CBX1,5.6957089801873e-38,0.0845259493348616
CBX5,0.000141643673622403,0.0204335631939179
CCAR1,1.93514136015131e-17,0.0234394830480911
CCDC6,0.0370294257529018,0.00695066489931939
CCDC69,2.50496130279804e-35,-0.144732545113979
CCDC88C,0.018191249446081,0.014227311260929
CCN4,2.55937583943398e-36,0.187378652698787
CCNA2,2.42331432636021e-85,0.279387252711328
CCNB1,1.66182215594812e-92,0.274960173053549
CCNB1IP1,0.000420570926840665,0.017568903785933
CCND1,0.00029884032350865,-0.037036464772827
CCND2,0.00014766159697947,-0.0384691305387177
CCND3,4.43318121686369e-38,-0.110569605343549
CCNE1,6.2086259797281e-68,0.289621267997932
CCNE2,4.61564759836014e-49,0.191362928026078
CCNF,4.11203873384337e-75,0.216526133384253
CCNG2,0.140769949267214,-0.00807998918897557
CCNK,0.0302091711471416,0.00979913168579305
CCP110,5.44819291698658e-07,-0.0255815331567497
CCR9,1.20192143969492e-12,-0.186797055926752
CCS,6.60317255426423e-06,0.0175224506577329
CCT4,9.27192470453851e-47,0.0782298053968971
CD247,9.90609164132797e-14,-0.0809972848275735
CD274,4.05513254892926e-05,-0.0542847369601835
CD3D,0.0153552412880413,-0.0257655055102708
CD4,4.99932288640088e-20,-0.0783592854031196
CD40LG,8.08907930693223e-24,-0.188812200329413
CD44,0.139478189506535,-0.00935426833649533
CD5,4.90101068040341e-05,-0.05308995582029
CD74,1.17760013145396e-29,-0.0950301530718196
CD82,0.03064469066808,-0.0158351256723401
CD83,7.5806094638862e-29,-0.116614237247221
CD86,2.39481842437395e-15,-0.0649683266334629
CD8A,8.42417132252171e-05,-0.0457406269129983
CDC14A,5.56496802216755e-33,-0.0791147542578576
CDC20,2.89120741606048e-84,0.396382370612969
CDC25A,6.37707179643325e-82,0.332183131388044
CDC25B,1.98016310798772e-09,0.0389361705494871
CDC25C,1.10764311770753e-66,0.392531633533053
CDC34,0.000129060817184433,0.0153526655333565
CDC42,5.74482228829091e-10,-0.0185811190952663
CDC6,4.32769429580176e-89,0.330212188194519
CDC7,6.56640455218442e-32,0.105501912775438
CDCA3,9.51459116193997e-90,0.38815076694177
CDCP1,1.08734800942332e-38,0.122412990542422
CDH1,4.11826331808638e-29,0.0779635479017422
CDH13,4.99847953085295e-06,-0.0658433513824379
CDK1,3.31267272934867e-80,0.27154927119184
CDK10,0.00048176368443077,-0.0148883982210579
CDK11A,0.00725475963854668,-0.0215469036032574
CDK11B,1.55481997685655e-10,-0.0229265664308222
CDK12,6.76035161174673e-15,0.0351036114642937
CDK13,2.06044566395023e-06,0.013160235979913
CDK14,0.000350298181580934,-0.023612260051892
CDK16,5.19240408728869e-31,0.0570920793415617
CDK17,3.09332957108842e-10,-0.0279982081880599
CDK18,0.837615560207594,-0.00153926626596901
CDK19,0.134120055899986,0.00613824410874297
CDK2,2.08585722312381e-28,0.0607775823231194
CDK4,2.33261135714242e-53,0.0907911768659266
CDK5,1.30079813614779e-23,0.0591285344110184
CDK6,2.6942933532989e-18,0.0695871115465376
CDK7,1.82994081567009e-16,0.0326324734344059
CDK8,6.07832544854365e-18,0.0303733076009021
CDK9,1.31955002381657e-25,-0.0377513743860742
CDKN1A,4.59430060531245e-09,-0.0542053670977749
CDKN1B,0.355369413956894,-0.0040260734333577
CDKN1C,1.53262291681379e-27,-0.123402149261251
CDKN2A,2.75500631494624e-14,0.215063798742634
CDT1,1.47094382018169e-71,0.37451862409365
CEBPA,5.50856319609335e-05,-0.0330798233168252
CEBPB,1.49796077089114e-15,-0.0578667630181817
CEBPD,1.12318751001965e-21,-0.085593497325231
CEMIP2,4.0473378598147e-37,-0.0956268962958307
CENPF,9.79528929038597e-91,0.334625399514994
CENPI,6.20593624491463e-86,0.272394787157943
CEP131,4.39429685668254e-27,0.0638161182784147
CEP290,9.4308835418558e-08,0.026202050551527
CEP68,0.69413189899866,-0.00190824996095795
CEP97,4.29736595918097e-29,0.0749053556828483
CFLAR,2.65075456494592e-48,-0.103430932731811
CFTR,6.15326727806469e-24,-0.273898987033571
CGAS,0.00122115847697089,0.034059389413962
CGRRF1,4.37832321959742e-26,-0.0592295764968163
CHD1L,3.56922150485847e-15,0.033212436364404
CHEK1,3.18068049311204e-86,0.270111503368195
CHEK2,1.99242244412017e-60,0.15581897062337
CHFR,0.00377185917242665,-0.0149602701877654
CHUK,0.3425317207736,0.00313898909167332
CIC,0.0020440251957974,0.0166089536207128
CIITA,5.51632062128952e-19,-0.104454647736552
CIP2A,9.13616897951203e-67,0.205795238764654
CISD1,3.33608015957625e-26,0.0625765607590703
CISH,1.60150491359847e-39,-0.148814423138823
CIT,1.22067599570499e-29,0.112034340061247
CKAP2,4.72902720757839e-59,0.153417044777248
CKB,5.21452430568447e-12,-0.067985022087627
CKM,0.181744610137575,0.0367097495997015
CKMT1A,1.39146382521815e-46,0.454625097096551
CLCN5,0.000152107995524017,-0.0215502874902409
CLEC1B,4.29620961740321e-21,-0.35389429557213
CLK1,2.34070370161503e-20,-0.0399091035179078
CLSPN,1.90565937424514e-70,0.285698983016581
CLU,8.40181485917438e-25,-0.111380606270697
CLUAP1,0.118888060390832,-0.0107931676485062
CNOT4,0.457699881003922,-0.00230251266253489
COMMD1,0.191563159298368,0.00374635951718982
COP1,9.97509640739983e-08,0.0173882723036547
COPE,8.60233391240586e-13,0.0284180181560023
COPS5,2.70961658744777e-20,0.0374060349763718
COQ8A,9.34826807218457e-11,-0.0407144402429802
COQ8B,0.151624825891284,0.00730326177355511
CORO1A,7.10908035874112e-10,-0.0544283248959418
CORO7,7.19891746385502e-27,-0.0742958507236939
CPEB1,2.02831177340102e-15,-0.156300121939413
CPSF6,9.80963332238816e-11,0.029472604412053
CRBN,1.71056593381988e-41,-0.0705078557802983
CREB3L1,1.5650809608553e-11,-0.0921110391256024
CREB3L2,0.0689589476942354,0.00964780807208232
CREBBP,0.379818384176872,-0.00337499254858198
CREBZF,0.00136156729898634,0.0112325717879944
CREM,5.90608078327444e-09,-0.0482031227238346
CRKL,7.06824178418858e-25,0.0599281190866412
CRLS1,0.0812882162173597,-0.00697785473780499
CRTC1,1.11352277170016e-10,-0.0435115250747629
CRTC2,0.96516454600454,0.000181500886220931
CRTC3,8.43756010798307e-13,-0.029541460031048
CRY1,1.29836951485228e-27,-0.0708441226085803
CRY2,1.62169531688975e-65,-0.118766423683641
CSE1L,9.33309415493986e-49,0.096279326365404
CSF1R,1.83296758329523e-12,-0.057037477853755
CSF3R,1.46508682301679e-35,-0.184684294559988
CSK,1.29791456396e-09,0.0281543962501383
CSNK1A1,0.0219055213781382,0.00728855825371166
CSNK1D,0.0015573055871647,-0.0123380761018774
CSNK1E,1.95919036953009e-10,0.024992853128329
CSNK2A2,5.77797053516785e-07,0.0165158480768302
CSNK2B,1.0327208891752e-10,0.0214990303459821
CTBP1,0.000109943637340433,-0.0149921625880305
CTBP2,0.00362394897880369,-0.0108423056431839
CTNNB1,0.000581707719432972,-0.0113150928833496
CTTN,2.08838857989137e-08,0.0410218204283774
CUEDC1,0.230997071688181,-0.0061864800343141
CXCR4,0.000192297068064612,-0.0325782297819943
CYBB,1.00937428765624e-26,-0.1026027406133
CYGB,1.1407847467939e-34,-0.115524772291251
CYLD,5.41494765928078e-16,-0.0458860359166557
CYP1B1,0.187092281578434,-0.0147203734438461
CYP3A4,0.00313876563496159,0.0947925765455437
DAB1,0.511633899215157,-0.0160869300865447
DAND5,0.355621404585901,0.0235192014238423
DAPK1,1.54918935872277e-41,-0.142017805975525
DAXX,2.20382492127868e-14,0.0270257810619858
DBNDD1,6.21377960840814e-08,0.0727940834113729
DCAF1,0.596045348925495,-0.00141428128428256
DCAF11,9.57203752639695e-06,-0.0145511533168206
DCAF12,4.04698676592335e-11,0.0322693753112784
DCAF15,0.000396774542311624,0.0166072513754232
DCAF16,2.17032632091393e-09,0.0256631905785749
DCAF4,9.17776859381151e-23,0.061319103327357
DCAF8,0.246686671958559,-0.00366886776648467
DCC,7.25665997020334e-07,-0.0984362900758664
DCPS,5.08215125272631e-17,0.0351705562049842
DCTN1,0.0155555973750128,-0.00704520138002263
DCTN6,1.20873310278191e-15,-0.0354857538661468
DCUN1D1,7.98808547273831e-27,0.0907963679492525
DCX,0.438001221021134,0.0374909918288426
DDB1,9.19249882672654e-29,0.0291153226707896
DDB2,0.000287378292332402,0.0188708183692397
DDIT4,1.69469725783685e-11,0.0614095800193262
DDR2,2.27802446761971e-25,-0.0906810272152008
DDX24,1.66607598350252e-15,-0.0253095513261243
DDX3X,2.18883069760014e-08,-0.0215972683614734
DDX5,9.7102747027062e-25,-0.0325399628856538
DDX58,0.802896384598681,0.00189329477766176
DEK,3.36049607517786e-22,0.0536380460808541
DEPDC5,3.45719672597507e-15,0.0321471542470864
DEPTOR,0.0011786664484349,-0.0324866094113272
DES,1.28530526113105e-52,-0.398636782621686
DET1,6.33313223922102e-05,-0.0262811245974874
DHFR,2.89864654482916e-29,0.0904374183601142
DHX33,1.53459773879247e-27,0.0634410370275411
DIABLO,2.55105172545604e-10,0.0336012676889319
DIO2,4.52189598397512e-37,0.267538754599487
DISC1,0.882011895951395,-0.0010555409832449
DLC1,3.39476992911148e-67,-0.252136377993902
DLEC1,8.59159818298221e-13,-0.149656017708811
DLG1,8.44247102804607e-42,0.0993352812609976
DLG4,1.24022957601096e-17,-0.0551251194612457
DLG5,3.4684333635059e-38,0.103683905905706
DLGAP5,1.67895006559188e-77,0.382793283585707
DLK1,0.0256590360836091,0.157398216965845
DLL1,0.247090354645811,0.0105850022892824
DLL3,1.32955161738827e-21,0.390065014621654
DLL4,3.86323630252362e-32,-0.134373456777603
DNA2,5.04073765152556e-50,0.147405947420173
DNM1L,7.55502322972144e-26,0.0479169352124265
DNMT1,3.59968186550905e-38,0.0752793610952871
DPM1,1.2925387531867e-22,0.0407170080514367
DPPA2,1.57877583154448e-08,0.367603290506616
DRD4,7.62989943440923e-08,0.0926115424832705
DTL,1.3970888508178e-55,0.238598266709775
DTNBP1,0.171332307640832,0.00593673546309947
DTX1,9.28414388577352e-05,-0.0516974520382592
DTX2,1.06952691430239e-22,0.0801530009618059
DTX3,0.0703864632065822,0.0086613389188992
DTX3L,0.00336230091079022,0.0165661274615312
DTX4,1.14930955076191e-15,-0.0663409744839143
DTYMK,1.92979174865107e-59,0.123220826575169
DUSP1,1.0619964197404e-50,-0.171138104119788
DUSP14,2.14998355902503e-24,0.0996966803124213
DUSP4,0.00179063347020284,-0.0359233203435689
DUSP6,3.98411248817836e-40,-0.140440591407127
DUSP7,7.49415778934866e-08,0.0484729914842932
DVL1,0.100570950721053,0.00749950047186765
DVL2,9.07143184535657e-13,0.039435631397021
DVL3,4.69670915998328e-40,0.106420965853602
DYNC1I1,1.41832310518362e-21,0.17431404720665
DYNC1LI2,5.99893017793804e-05,-0.0122231057708042
DYRK1A,1.62317203489701e-13,-0.0215667233116053
DYRK2,1.5969633682971e-28,0.0607029375079327
DZIP3,1.08596248912039e-06,-0.0331518181944315
E2F1,3.48627076535695e-49,0.168338883392949
E2F3,1.44955341285324e-41,0.107392005833177
E4F1,8.84821688546946e-13,0.0264790731143023
EBNA1BP2,3.48399897605745e-38,0.0653716677119514
ECSIT,0.000490335747338151,0.0166216372084902
EDAR,9.87677838930369e-09,0.145488551580305
EED,9.29773301509831e-17,0.0360788985607439
EEF2K,2.43891126421607e-12,-0.0262177683398734
EGFR,1.73348038141545e-09,0.0594670509378883
EGLN1,2.63697880166225e-18,0.0416714626775985
EGLN2,1.92593435616219e-20,-0.0560941948263567
EGLN3,1.5706598747941e-42,0.238900073010849
EGR2,1.63142281793425e-24,-0.141852912515496
EI24,8.30630443700746e-24,0.0411530389806876
EID1,4.56425525363898e-13,-0.0315300352745291
EIF2AK2,9.31030917285374e-11,0.03377028400147
EIF2AK4,0.0080488876904984,0.00832133010410629
EIF3F,0.000414450172000486,-0.0118110302743153
EIF4E2,1.8169528587525e-15,-0.0219967088889792
EIF4EBP1,1.13571684072e-42,0.176151597523925
EIF5A,5.22468676027175e-37,0.0597586507279919
ELAVL1,1.26618378378301e-22,0.0357513099269404
ELF1,2.66239749829518e-18,-0.0316669649996628
ELF3,0.208162034075968,0.0148673955090226
ELF4,2.04639071706561e-06,0.0248754409861558
ELK1,7.94433793886977e-24,0.0457157280275631
ELL,0.254860863585522,-0.00631988291567431
ELL2,0.0336878621433786,-0.0180933538205057
ELOF1,0.00800297320805289,0.0091933454253148
ENO1,1.53349590124812e-52,0.0857317703185689
ENTR1,1.48933500156662e-34,0.0564742388244071
EP300,5.44254008989464e-05,0.0126817824780892
EPAS1,1.14462013201383e-65,-0.190022941251598
EPB41L5,7.33869232938432e-66,-0.146526550036915
EPHA1,1.77329448621735e-34,0.120501997427795
EPHA2,0.832503657286042,-0.00223521652614256
EPHA3,2.81710769295594e-18,-0.12905147096684
EPHA8,6.41981321760477e-11,0.305157722306483
EPHB1,7.27025981583908e-06,0.0733508180981723
EPHB2,3.31760878994779e-26,0.155042133205175
EPHB3,5.59604691354066e-37,0.198603422539524
EPHB4,0.0027391668501644,0.0178214900290055
EPHB6,0.0235337423018162,-0.0275110385279977
EPM2A,4.26674607032539e-29,-0.0629594201263299
EPN1,0.00077541914262386,0.0162207423727105
EPOR,6.4642887383782e-51,-0.16580835591042
EPS15,4.01111742540585e-41,-0.0470622586768883
EPS8,0.0780414432360522,-0.0126712882838085
EPS8L3,0.000193579414900338,0.18754954180982
EPX,0.902153747099533,0.00472505672743839
ERBB2,0.216456141113297,-0.00789181597015887
ERBB3,0.00027593068080342,-0.0232223842131933
ERBB4,2.17597517981317e-32,-0.331139944763862
ERCC8,0.0111413606356939,-0.00886607474861378
ERG,1.16743315866129e-45,-0.153765710881653
ERGIC3,3.63701308633488e-17,0.0343862776252948
ERN1,3.45004128590848e-11,-0.0474969983344948
ERO1A,1.70452778890912e-40,0.139375997527069
ERRFI1,2.96663723285294e-06,-0.0466104919440564
ESR1,5.2021565002664e-17,-0.118966815099938
ESR2,2.99934254308985e-05,0.074485513606434
ETS1,7.18785898773801e-26,-0.0899314711981871
ETV1,3.09704586464048e-30,-0.144909396913568
ETV4,2.22413934879316e-39,0.26011412043921
ETV5,1.42466562080953e-18,-0.0812899959806037
EZH2,3.60244759895461e-64,0.198365320582491
F12,5.36947367618155e-38,0.255961840397226
F2R,0.000172218026563867,-0.0267303071447245
F2RL1,2.84628844511209e-23,0.106067258813858
FADD,3.2177217439515e-16,0.0752280191393329
FAF1,6.41066099734104e-10,0.0191454662676289
FAF2,0.00890318449644314,0.00693485416558559
FANCD2,6.2151406409802e-58,0.151918802588169
FANCI,1.19972849053444e-70,0.232696728454899
FANCL,4.65505535094727e-17,0.0454171574037909
FANCM,4.19057201809497e-20,0.0597863638637604
FASN,0.000412909098455497,-0.0262675489596189
FBH1,5.0074128554372e-10,0.0195031206513674
FBN1,0.980793671074881,0.00020546865629445
FBP1,9.22921632705851e-57,-0.22457421983103
FBXL12,3.22165750087089e-07,-0.0178869057956792
FBXL14,0.000893381134993321,-0.0186270522070116
FBXL15,0.00197574493754266,-0.0230981615729102
FBXL17,1.43115529510961e-26,-0.0467924490401521
FBXL18,2.09250874950702e-23,0.0702345879782897
FBXL19,1.96600943793432e-36,0.0835121974015918
FBXL2,0.000585739046450135,-0.0243813326667768
FBXL22,0.50345898211827,-0.00841789096607792
FBXL3,3.19057776618601e-26,-0.0491893819259372
FBXL4,0.278977175306654,-0.00450854301099213
FBXL5,3.76950813364989e-32,-0.0494816614842648
FBXL6,2.34869891726049e-20,0.0616851319107004
FBXL7,9.7527992799502e-19,-0.0995654293754784
FBXO10,0.0180598361249281,-0.0209074425502296
FBXO11,0.314665090054351,0.00312017496757733
FBXO15,4.93094530997034e-08,-0.100800011951749
FBXO2,0.464412718796307,-0.0115561755389426
FBXO21,1.67181513159055e-06,-0.0170702625294643
FBXO22,2.96886201412628e-19,0.0455325336801335
FBXO25,7.65411974487547e-17,-0.0512127480761015
FBXO27,5.74280386417506e-33,0.205684427181376
FBXO28,8.28352419204005e-09,0.0229152648601056
FBXO3,0.00439277384717905,-0.0101598695153697
FBXO30,0.0168760833915925,0.0111835651032948
FBXO31,0.724767770259201,-0.00134641001734437
FBXO32,1.58327257339149e-45,0.1503606271666
FBXO33,4.52767913351221e-23,-0.0390312963478738
FBXO34,0.744922253564415,-0.00129741820772455
FBXO4,1.48171214340045e-10,0.0390119475384481
FBXO40,0.000670135725481151,-0.100112999352734
FBXO42,0.00904148098177324,-0.0079249327764277
FBXO44,0.144700842468299,-0.00706151122049015
FBXO45,8.52508318922376e-53,0.157249138170534
FBXO5,7.21763322460068e-49,0.127784726187635
FBXO6,0.802197173516281,0.00155741008992294
FBXO7,2.32282147807825e-13,-0.0217909641029133
FBXO8,8.97876104552322e-32,-0.0514872704584963
FBXO9,0.256113394864345,-0.00414028188282956
FBXW10,0.812067910767732,0.00681655165816508
FBXW11,3.32284107489089e-34,-0.0337220067198851
FBXW12,0.0138842766829371,0.0654506572044706
FBXW2,2.29623312365237e-19,-0.0331030119955331
FBXW5,0.0255154478037518,0.0107889735256483
FBXW7,0.00709630953937078,0.0131882822799492
FBXW8,2.61042963684043e-08,0.0199256668317771
FCGR2B,0.00131060864018595,-0.0363725704838034
FCRL2,7.2826806130374e-05,0.0732565477406557
FCRLB,2.47206173881552e-08,0.0856134137513429
FEM1B,4.70788546710505e-09,0.0220725734851301
FER,2.81260939675005e-37,-0.0764025165088746
FES,1.08092355319096e-42,-0.112660859441515
FGD1,4.39846416663597e-26,0.124890353691793
FGD3,1.67471084292157e-28,-0.0919287974421623
FGF12,4.27543199247044e-14,0.17243915740939
FGFR1,5.2327727308565e-07,-0.048037925182121
FGFR2,0.02997922792766,0.0245877753102537
FGFR3,2.25749038437587e-13,0.103260895201439
FGFR4,5.09510273469001e-58,-0.341206371443519
FGR,5.78220508386754e-47,-0.174970227902294
FHL2,2.31279624342353e-13,0.0904175668681835
FILIP1,1.80170240340618e-61,-0.256409531132229
FIS1,1.28428595189661e-05,-0.0149888701717122
FKBP3,6.9466735708793e-26,0.0512764164526516
